# N=999  D=15  Area=100
# id x y
0 50 50
1 45 74
2 68 78
3 97 12
4 89 61
5 100 62
6 94 86
7 67 24
8 31 96
9 8 23
10 13 34
11 24 73
12 21 77
13 11 3
14 92 20
15 41 22
16 61 60
17 66 50
18 7 74
19 27 93
20 61 29
21 57 31
22 20 55
23 39 4
24 64 8
25 64 45
26 32 17
27 51 51
28 7 21
29 6 14
30 8 91
31 34 11
32 19 29
33 38 90
34 35 44
35 54 52
36 49 88
37 41 2
38 18 45
39 27 94
40 42 31
41 36 68
42 42 38
43 85 17
44 27 78
45 59 35
46 2 48
47 30 77
48 22 43
49 13 75
50 93 26
51 40 75
52 14 70
53 93 96
54 13 53
55 42 96
56 1 14
57 29 50
58 29 54
59 18 53
60 16 88
61 42 98
62 41 70
63 89 7
64 39 39
65 37 94
66 11 17
67 78 59
68 85 93
69 12 98
70 89 1
71 19 74
72 54 89
73 1 0
74 85 10
75 71 82
76 10 18
77 75 92
78 6 34
79 77 44
80 95 19
81 92 55
82 89 30
83 12 79
84 58 17
85 68 19
86 100 65
87 4 0
88 73 23
89 75 61
90 62 8
91 1 88
92 87 65
93 50 45
94 33 56
95 83 19
96 41 43
97 9 94
98 74 92
99 70 48
100 1 49
101 42 51
102 10 75
103 48 87
104 95 55
105 75 3
106 12 25
107 69 89
108 5 4
109 11 7
110 40 30
111 51 79
112 39 16
113 69 26
114 67 71
115 78 64
116 82 32
117 30 73
118 79 39
119 32 43
120 72 58
121 13 33
122 61 50
123 39 62
124 40 86
125 93 51
126 49 9
127 24 13
128 53 18
129 46 38
130 92 44
131 69 47
132 4 13
133 84 35
134 0 30
135 1 89
136 87 70
137 32 44
138 94 99
139 24 70
140 95 14
141 0 36
142 62 95
143 33 31
144 2 24
145 36 56
146 69 86
147 98 87
148 60 0
149 91 32
150 48 96
151 0 24
152 88 95
153 68 84
154 80 53
155 14 25
156 66 61
157 28 34
158 66 85
159 85 68
160 82 55
161 22 55
162 39 69
163 33 78
164 28 6
165 57 65
166 82 56
167 8 100
168 71 95
169 32 83
170 51 46
171 84 67
172 57 95
173 32 84
174 53 51
175 27 49
176 82 68
177 60 100
178 86 20
179 84 3
180 59 24
181 99 73
182 73 68
183 22 98
184 55 45
185 72 63
186 32 5
187 94 34
188 35 33
189 51 99
190 86 75
191 21 93
192 30 71
193 62 33
194 79 7
195 91 53
196 70 74
197 52 34
198 50 6
199 88 14
200 41 53
201 83 96
202 76 21
203 87 2
204 65 48
205 23 50
206 68 87
207 35 43
208 59 87
209 83 30
210 10 10
211 46 71
212 17 37
213 57 3
214 75 91
215 97 47
216 45 34
217 46 41
218 7 68
219 86 55
220 14 61
221 79 9
222 41 94
223 80 55
224 61 57
225 76 70
226 53 98
227 78 51
228 79 87
229 24 33
230 41 79
231 97 55
232 49 20
233 13 14
234 84 59
235 45 21
236 11 45
237 20 23
238 54 95
239 33 19
240 58 94
241 30 42
242 78 26
243 42 52
244 29 30
245 44 61
246 37 63
247 26 51
248 78 63
249 48 89
250 14 77
251 95 65
252 82 28
253 61 52
254 21 12
255 77 90
256 62 19
257 69 85
258 33 43
259 25 29
260 65 75
261 16 6
262 72 45
263 22 48
264 36 19
265 5 68
266 70 98
267 2 40
268 71 0
269 87 6
270 31 11
271 54 42
272 17 13
273 44 76
274 92 11
275 38 80
276 55 77
277 78 57
278 56 24
279 82 81
280 30 28
281 55 76
282 35 17
283 33 93
284 76 68
285 15 17
286 4 40
287 15 39
288 67 27
289 23 13
290 39 92
291 68 62
292 7 69
293 89 48
294 65 90
295 99 40
296 10 70
297 14 11
298 13 13
299 82 9
300 61 8
301 66 22
302 7 65
303 68 2
304 83 65
305 26 33
306 46 76
307 52 56
308 82 39
309 59 22
310 49 73
311 81 25
312 72 80
313 28 79
314 56 70
315 77 14
316 17 96
317 84 83
318 53 67
319 92 86
320 10 15
321 25 40
322 40 3
323 86 69
324 54 23
325 73 43
326 76 31
327 18 48
328 47 90
329 77 35
330 83 83
331 19 34
332 67 19
333 34 79
334 37 44
335 48 19
336 100 66
337 61 36
338 33 69
339 46 17
340 24 9
341 84 40
342 64 25
343 26 36
344 22 81
345 43 20
346 52 27
347 83 62
348 5 84
349 35 10
350 94 38
351 82 35
352 38 63
353 78 33
354 32 20
355 19 91
356 55 90
357 73 8
358 77 61
359 4 98
360 55 28
361 22 32
362 48 46
363 73 5
364 43 43
365 9 26
366 68 82
367 51 72
368 6 44
369 62 23
370 90 82
371 56 26
372 32 35
373 86 85
374 86 35
375 83 60
376 5 28
377 62 54
378 49 100
379 88 50
380 83 26
381 31 68
382 43 18
383 29 9
384 46 4
385 76 83
386 42 9
387 60 23
388 13 61
389 85 32
390 69 59
391 100 72
392 31 12
393 66 20
394 45 10
395 89 64
396 16 20
397 77 38
398 91 91
399 13 37
400 90 35
401 5 82
402 89 71
403 96 85
404 28 60
405 81 12
406 81 65
407 97 4
408 41 57
409 91 43
410 54 10
411 33 15
412 54 12
413 15 85
414 65 84
415 76 51
416 13 83
417 39 27
418 33 58
419 15 46
420 62 76
421 8 53
422 13 27
423 63 72
424 84 94
425 61 2
426 15 8
427 81 80
428 16 72
429 51 89
430 100 95
431 98 14
432 57 67
433 63 69
434 12 8
435 87 0
436 55 44
437 40 0
438 42 77
439 36 41
440 18 91
441 98 93
442 27 67
443 86 24
444 80 75
445 22 0
446 71 23
447 79 30
448 7 2
449 86 31
450 6 41
451 10 43
452 41 76
453 50 43
454 72 92
455 13 41
456 59 0
457 81 88
458 33 98
459 62 65
460 74 64
461 3 88
462 6 12
463 46 53
464 98 40
465 32 4
466 47 2
467 70 50
468 22 75
469 38 67
470 62 32
471 31 44
472 13 32
473 67 77
474 36 51
475 36 72
476 78 90
477 53 24
478 84 84
479 81 66
480 71 70
481 27 99
482 74 72
483 44 9
484 40 61
485 32 62
486 18 26
487 97 34
488 79 33
489 82 51
490 22 71
491 40 7
492 90 48
493 94 22
494 99 90
495 16 48
496 19 86
497 25 81
498 53 75
499 36 13
500 60 37
501 85 1
502 73 48
503 70 58
504 61 13
505 70 70
506 89 67
507 60 8
508 21 30
509 60 80
510 9 74
511 48 79
512 4 6
513 71 10
514 25 32
515 10 66
516 49 55
517 85 38
518 0 41
519 83 73
520 41 4
521 48 98
522 51 14
523 72 1
524 54 70
525 90 54
526 62 44
527 34 57
528 7 10
529 44 81
530 46 26
531 61 12
532 10 5
533 91 6
534 89 5
535 37 82
536 14 35
537 35 22
538 29 85
539 96 25
540 89 52
541 80 30
542 40 40
543 57 51
544 11 36
545 52 74
546 63 38
547 2 59
548 10 72
549 18 92
550 85 34
551 47 95
552 47 36
553 91 92
554 81 11
555 77 57
556 49 38
557 15 36
558 68 89
559 22 100
560 86 68
561 79 27
562 64 27
563 40 73
564 64 97
565 68 13
566 44 78
567 88 37
568 27 33
569 69 28
570 20 61
571 73 61
572 37 95
573 5 6
574 57 58
575 86 94
576 79 44
577 37 78
578 96 33
579 90 59
580 63 37
581 49 84
582 80 14
583 59 99
584 77 3
585 61 69
586 95 10
587 49 23
588 91 39
589 81 67
590 73 98
591 19 78
592 58 81
593 34 6
594 42 88
595 46 94
596 76 25
597 27 79
598 80 4
599 7 53
600 83 74
601 92 4
602 15 82
603 0 62
604 19 83
605 8 59
606 77 73
607 59 83
608 89 92
609 79 40
610 60 33
611 89 65
612 93 57
613 50 85
614 82 92
615 61 47
616 10 80
617 70 97
618 4 90
619 24 100
620 60 2
621 77 91
622 26 3
623 72 69
624 15 43
625 83 34
626 43 75
627 60 17
628 47 96
629 7 34
630 47 26
631 66 19
632 58 34
633 92 41
634 58 77
635 20 64
636 67 55
637 2 62
638 1 2
639 84 20
640 88 82
