# N=999  D=15  Area=100
# id x y
0 50 50
1 59 66
2 48 1
3 16 71
4 15 69
5 50 17
6 27 22
7 39 80
8 29 4
9 90 46
10 64 25
11 82 43
12 58 83
13 53 25
14 58 19
15 46 40
16 53 57
17 39 96
18 73 51
19 28 99
20 5 83
21 15 56
22 71 52
23 44 64
24 41 78
25 87 4
26 1 99
27 42 62
28 89 22
29 22 29
30 81 45
31 11 56
32 76 49
33 80 23
34 89 99
35 96 92
36 12 30
37 88 1
38 38 61
39 75 76
40 87 14
41 78 91
42 1 1
43 35 46
44 93 12
45 19 15
46 10 58
47 90 38
48 25 46
49 92 86
50 35 39
51 0 81
52 83 98
53 48 20
54 85 74
55 17 66
56 77 87
57 37 21
58 96 23
59 16 19
60 75 47
61 45 9
62 61 40
63 83 52
64 77 3
65 54 30
66 50 41
67 55 99
68 11 89
69 87 75
70 19 62
71 40 35
72 66 16
73 63 1
74 32 51
75 31 26
76 1 18
77 78 19
78 62 76
79 45 100
80 99 6
81 53 62
82 27 25
83 84 37
84 76 100
85 36 13
86 27 89
87 79 61
88 37 22
89 96 55
90 63 63
91 44 47
92 8 53
93 57 24
94 56 62
95 82 63
96 34 82
97 43 66
98 23 76
99 97 5
100 53 5
101 66 23
102 17 24
103 93 29
104 66 86
105 32 82
106 37 89
107 72 29
108 61 58
109 75 94
110 56 72
111 99 24
112 69 92
113 77 73
114 3 76
115 17 94
116 19 95
117 40 50
118 74 27
119 91 95
120 17 83
121 61 97
122 96 63
123 63 30
124 98 75
125 28 20
126 19 7
127 11 66
128 51 13
129 20 89
130 55 75
131 76 58
132 71 33
133 73 75
134 56 75
135 53 71
136 33 85
137 36 22
138 39 74
139 86 22
140 66 65
141 89 54
142 61 98
143 72 90
144 59 79
145 55 89
146 25 70
147 6 96
148 22 66
149 76 55
150 67 77
151 4 52
152 22 38
153 8 76
154 82 65
155 25 62
156 2 68
157 97 43
158 14 50
159 65 99
160 37 19
161 33 54
162 44 48
163 26 14
164 45 21
165 46 96
166 16 89
167 77 34
168 5 1
169 22 5
170 31 57
171 40 62
172 49 10
173 45 81
174 41 66
175 0 6
176 76 17
177 16 29
178 2 90
179 89 45
180 8 94
181 18 42
182 55 82
183 68 92
184 78 63
185 30 67
186 49 64
187 55 28
188 63 98
189 46 77
190 72 35
191 41 50
192 66 93
193 33 49
194 59 37
195 79 53
196 55 90
197 20 83
198 55 51
199 94 27
200 72 37
201 37 17
202 100 14
203 29 77
204 82 67
205 100 35
206 25 95
207 51 25
208 91 43
209 16 11
210 12 23
211 88 58
212 22 17
213 49 61
214 65 49
215 69 39
216 27 18
217 1 23
218 56 67
219 40 97
220 35 67
221 92 84
222 11 12
223 5 64
224 50 88
225 46 67
226 78 3
227 44 5
228 43 40
229 83 53
230 20 8
231 59 46
232 61 76
233 98 51
234 17 91
235 75 37
236 31 61
237 67 81
238 13 77
239 60 16
240 56 82
241 8 23
242 97 85
243 63 95
244 50 71
245 68 44
246 43 36
247 34 84
248 16 25
249 2 71
250 62 56
251 13 11
252 86 90
253 36 63
254 100 58
255 73 19
256 44 15
257 47 22
258 3 10
259 14 44
260 74 75
261 100 70
262 16 47
263 7 60
264 82 51
265 3 19
266 1 70
267 97 92
268 15 51
269 100 94
270 57 3
271 95 21
272 64 98
273 29 27
274 80 89
275 94 85
276 75 90
277 97 95
278 92 9
279 28 43
280 89 80
281 42 20
282 82 0
283 31 44
284 7 22
285 34 17
286 61 26
287 38 82
288 22 3
289 17 3
290 0 43
291 27 15
292 65 84
293 64 88
294 71 97
295 52 9
296 62 47
297 62 71
298 73 41
299 66 66
300 67 11
301 11 22
302 43 65
303 4 90
304 72 83
305 46 0
306 59 95
307 27 3
308 12 3
309 33 84
310 41 20
311 42 57
312 32 72
313 93 17
314 66 21
315 48 56
316 1 84
317 58 75
318 92 14
319 73 36
320 54 16
321 35 79
322 36 5
323 70 36
324 60 58
325 44 40
326 46 64
327 36 46
328 59 81
329 20 65
330 30 29
331 58 97
332 32 90
333 80 22
334 71 42
335 28 65
336 40 4
337 74 90
338 24 23
339 82 25
340 0 53
341 68 51
342 45 29
343 1 60
344 13 64
345 76 39
346 88 48
347 40 86
348 88 49
349 19 32
350 78 16
351 49 72
352 66 24
353 26 59
354 17 97
355 53 100
356 79 93
357 31 65
358 42 7
359 87 41
360 55 43
361 74 40
362 15 66
363 61 52
364 97 75
365 49 93
366 75 89
367 79 56
368 54 75
369 82 56
370 37 82
371 28 5
372 55 94
373 11 39
374 43 11
375 90 0
376 26 10
377 34 31
378 1 72
379 55 18
380 44 27
381 55 53
382 2 53
