# N=999  D=15  Area=100
# id x y
0 50 50
1 75 67
2 77 89
3 65 45
4 29 10
5 21 67
6 9 1
7 3 4
8 85 65
9 74 59
10 90 56
11 99 22
12 3 42
13 79 86
14 6 81
15 16 44
16 56 17
17 80 37
18 56 91
19 31 67
20 53 13
21 67 98
22 100 54
23 26 0
24 30 37
25 65 5
26 64 90
27 49 2
28 84 30
29 10 24
30 29 24
31 34 15
32 80 77
33 21 91
34 28 5
35 85 79
36 20 24
37 69 2
38 99 35
39 26 3
40 88 34
41 46 62
42 86 100
43 59 52
44 7 73
45 50 90
46 45 87
47 51 43
48 21 12
49 19 2
50 39 44
51 5 73
52 2 62
53 21 59
54 67 93
55 79 27
56 15 89
57 32 64
58 84 0
59 89 79
60 74 13
61 25 36
62 72 5
63 37 8
64 72 61
65 84 63
66 28 74
67 45 79
68 15 72
69 64 54
70 99 56
71 29 31
72 27 9
73 63 34
74 91 14
75 7 2
76 22 93
77 65 99
78 27 29
79 72 31
80 68 0
81 1 84
82 1 29
83 66 22
84 70 44
85 44 76
86 35 51
87 64 43
88 83 80
89 10 55
90 47 81
91 53 16
92 4 92
93 13 85
94 31 47
95 28 89
96 57 36
97 38 19
98 73 93
99 3 75
100 87 80
101 4 34
102 21 29
103 50 25
104 84 13
105 26 55
106 30 71
107 92 57
108 90 64
109 98 2
110 82 9
111 89 7
112 82 43
113 39 74
114 73 28
115 0 35
116 1 4
117 43 49
118 48 77
119 0 63
120 25 72
121 3 61
122 14 33
123 73 37
124 24 77
125 74 67
126 89 24
127 43 80
128 1 50
129 45 51
130 39 62
131 32 37
132 18 58
133 66 33
134 24 51
135 13 88
136 19 53
137 80 36
138 38 43
139 61 14
140 61 4
141 37 93
142 27 49
143 68 75
144 69 48
145 86 29
146 56 76
147 93 42
148 89 87
149 41 92
150 72 27
151 47 38
152 96 57
153 79 94
154 78 12
155 33 73
156 32 73
157 6 27
158 59 74
159 56 52
160 51 3
161 62 1
162 48 71
163 49 43
164 94 66
165 36 83
166 76 6
167 20 12
168 60 2
169 56 96
170 63 6
171 52 20
172 50 52
173 22 5
174 21 98
175 80 13
176 69 98
177 13 5
178 67 33
179 81 84
180 50 5
181 10 57
182 21 16
183 85 96
184 2 16
185 82 67
186 76 92
187 31 3
188 68 57
189 0 29
190 50 47
191 8 11
192 100 28
193 78 51
194 64 34
195 26 56
196 28 17
197 46 68
198 19 72
199 46 89
200 48 63
201 19 10
202 85 73
203 45 97
204 59 25
205 52 84
206 38 91
207 14 51
208 45 62
209 25 12
210 30 0
211 29 8
212 61 41
213 96 12
214 16 11
215 85 31
216 12 22
217 4 79
218 85 97
219 12 23
220 2 60
221 87 30
222 0 37
223 67 50
224 73 97
225 7 82
226 79 80
227 96 23
228 82 3
229 99 23
230 37 22
231 64 40
232 56 41
233 77 37
234 67 75
235 32 7
236 15 13
237 69 24
238 40 68
239 13 43
240 63 13
241 59 83
242 89 98
243 0 4
244 78 33
245 66 39
246 52 26
247 16 54
248 75 79
249 67 80
250 89 42
251 17 79
252 75 6
253 48 98
254 64 4
255 30 99
256 15 77
257 71 63
258 22 83
259 3 60
260 75 72
261 74 100
262 2 49
263 92 13
264 13 95
265 34 65
266 49 63
267 49 97
268 87 92
269 51 65
270 28 79
271 30 35
272 44 11
273 64 67
274 81 54
275 43 98
276 58 49
277 28 10
278 37 20
279 78 69
280 62 23
281 32 33
282 100 75
283 8 87
284 84 42
285 79 87
286 64 82
287 46 43
288 57 95
289 43 90
290 71 98
291 26 94
292 74 83
293 65 72
294 45 0
295 3 20
296 81 58
297 86 94
298 77 15
299 75 47
300 45 3
301 81 19
302 72 78
303 59 49
304 35 46
305 27 91
306 24 65
307 40 28
308 53 94
309 17 92
310 36 49
311 77 83
312 66 23
313 99 76
314 16 31
315 37 77
316 23 41
317 28 36
318 74 86
319 58 69
320 29 9
321 33 4
322 39 3
323 0 46
324 88 18
325 50 29
326 47 10
327 0 32
328 45 34
329 16 39
330 92 67
331 77 59
332 34 93
333 86 45
334 100 47
335 42 8
336 16 70
337 0 81
338 74 6
339 78 47
340 36 96
341 55 30
342 19 51
343 20 84
344 80 41
345 67 3
346 88 64
347 4 59
348 68 59
349 16 58
350 70 89
351 70 80
352 3 32
353 75 82
354 42 69
355 22 60
356 2 84
357 33 10
358 89 29
359 80 5
360 67 59
361 61 45
362 80 60
363 63 71
364 31 99
365 90 85
366 27 87
367 76 18
368 17 82
369 92 63
370 63 16
371 24 6
372 90 33
373 29 65
374 39 4
375 31 6
376 2 31
377 56 33
378 67 7
379 98 29
380 19 83
381 38 31
