# N=999  D=15  Area=100
# id x y
0 50 50
1 1 98
2 46 43
3 68 77
4 26 31
5 81 83
6 87 50
7 79 0
8 32 90
9 98 46
10 39 12
11 27 34
12 24 78
13 71 33
14 57 10
15 71 99
16 94 92
17 82 18
18 1 3
19 89 88
20 22 92
21 19 39
22 4 93
23 29 38
24 50 93
25 39 6
26 74 65
27 40 78
28 68 0
29 39 7
30 56 97
31 49 60
32 43 36
33 20 64
34 84 98
35 99 56
36 54 26
37 7 74
38 94 85
39 61 99
40 19 0
41 1 69
42 78 4
43 45 35
44 26 39
45 26 96
46 82 87
47 75 10
48 87 27
49 56 86
50 19 36
51 20 47
52 35 27
53 92 62
54 73 46
55 98 93
56 98 8
57 21 24
58 6 59
59 36 83
60 50 49
61 75 0
62 64 31
63 18 28
64 89 50
65 32 12
66 96 92
67 34 7
68 50 70
69 20 46
70 5 60
71 42 13
72 46 2
73 38 41
74 10 71
75 58 100
76 47 80
77 8 44
78 72 87
79 45 93
80 15 55
81 75 45
82 44 34
83 38 96
84 9 62
85 9 65
86 93 54
87 91 85
88 90 70
89 19 3
90 51 82
91 74 9
92 70 76
93 38 90
94 96 51
95 22 52
96 2 41
97 36 91
98 68 84
99 85 66
100 74 36
101 28 11
102 84 66
103 43 41
104 93 68
105 16 53
106 28 74
107 63 57
108 77 65
109 63 25
110 82 9
111 74 13
112 19 15
113 85 12
114 49 71
115 66 88
116 83 98
117 43 16
118 5 33
119 63 12
120 46 73
121 18 61
122 17 26
123 31 73
124 81 27
125 5 17
126 44 85
127 4 53
128 46 82
129 14 80
130 71 6
131 95 65
132 48 93
133 89 35
134 25 19
135 31 40
136 2 58
137 2 66
138 64 65
139 42 11
140 38 9
141 37 63
142 72 22
143 66 62
144 73 90
145 15 73
146 7 79
147 62 28
148 27 67
149 87 29
150 89 82
151 30 65
152 33 17
153 36 26
154 18 44
155 80 63
156 47 36
157 11 9
158 35 80
159 93 66
160 49 45
161 11 26
162 100 80
163 1 55
164 34 60
165 78 52
166 12 45
167 81 33
168 35 94
169 70 32
170 10 52
171 25 48
172 88 96
173 32 52
174 72 51
175 7 91
176 38 8
177 77 13
178 79 48
179 16 64
180 28 99
181 36 3
182 75 40
183 79 1
184 7 90
185 25 47
186 58 39
187 19 32
188 68 80
189 71 8
190 43 37
191 33 77
192 91 11
193 40 20
194 62 57
195 24 66
196 14 69
197 99 71
198 37 10
199 39 28
200 63 26
201 85 10
202 90 84
203 72 84
204 37 8
205 32 53
206 14 97
207 20 72
208 72 20
209 35 54
210 16 82
211 5 40
212 82 40
213 1 90
214 2 5
215 65 34
216 34 45
217 83 2
218 100 85
219 62 60
220 26 88
221 37 83
222 44 80
223 3 15
224 63 56
225 95 58
226 3 4
227 80 15
228 84 36
229 39 45
230 67 14
231 31 66
232 40 35
233 77 54
234 74 24
235 58 58
236 96 89
237 5 10
238 41 7
239 61 86
240 73 42
241 46 28
242 83 70
243 1 12
244 83 78
245 43 97
246 87 6
247 85 49
248 90 80
249 7 29
250 12 84
251 88 98
252 99 19
253 17 66
254 56 5
255 63 43
256 80 30
257 43 74
258 77 21
259 98 73
260 96 72
261 60 2
262 74 4
263 90 49
264 44 18
265 61 31
266 86 83
267 58 9
268 99 58
269 55 54
270 93 3
271 38 73
272 5 47
273 90 8
274 96 48
275 100 86
276 53 86
277 9 0
278 81 58
279 97 84
280 2 49
281 6 17
282 8 36
283 11 81
284 45 39
285 89 71
286 6 6
287 65 42
288 85 36
289 18 73
290 75 89
291 42 7
292 28 49
293 13 5
294 70 20
295 42 40
296 5 24
297 69 4
298 48 77
299 58 52
300 29 41
301 25 72
302 81 57
303 40 2
304 72 29
305 2 52
306 41 10
307 56 45
308 94 59
309 88 48
310 73 74
311 10 40
312 47 55
313 21 58
314 21 82
315 61 49
316 27 15
317 6 96
318 59 89
319 81 18
320 28 39
321 71 90
322 54 83
323 89 86
324 57 81
325 53 88
326 52 75
327 9 48
328 70 9
329 39 87
330 80 89
331 100 14
332 56 48
333 5 72
334 1 63
335 88 35
336 19 64
337 28 33
338 20 44
339 91 35
340 1 97
341 15 77
342 48 31
343 30 98
344 40 49
345 28 59
346 73 88
347 41 79
348 10 3
349 61 13
350 50 88
351 99 9
352 24 8
353 55 72
354 82 57
355 55 4
356 0 60
357 59 26
358 99 15
359 5 76
360 67 89
361 21 64
362 62 53
363 61 51
364 31 49
365 82 25
366 92 74
367 67 76
368 38 26
369 74 62
370 28 7
371 21 96
372 51 47
373 43 21
374 60 94
375 32 26
376 95 2
377 84 16
378 9 49
379 37 12
380 10 59
381 61 82
382 34 14
383 100 74
384 95 59
385 98 75
386 71 94
387 60 71
388 39 1
389 38 52
390 56 69
391 16 31
392 3 81
393 59 44
394 85 1
395 80 62
396 73 22
397 17 38
398 0 15
399 34 68
400 73 23
401 51 74
402 15 8
403 18 86
404 36 24
405 75 47
406 94 37
407 37 54
408 41 88
409 30 22
410 9 72
411 69 57
412 13 62
413 39 98
414 6 99
415 5 31
416 0 54
417 52 58
418 84 35
419 0 100
420 97 33
421 71 27
422 51 24
423 64 38
424 80 70
425 16 40
426 52 36
427 100 22
428 10 19
429 52 45
430 10 93
431 5 9
432 63 0
433 63 61
434 4 24
435 45 88
436 71 17
437 21 70
438 16 8
439 44 12
440 3 79
441 44 11
442 19 92
443 37 59
444 68 95
445 83 8
446 33 67
447 80 84
448 68 36
449 90 18
450 21 84
451 80 12
452 57 11
453 90 54
454 39 5
455 17 3
456 97 56
457 18 45
458 71 46
459 98 87
460 97 0
461 57 80
462 60 63
463 60 39
464 52 78
465 97 83
466 7 3
467 36 4
468 47 63
469 47 33
470 80 28
471 39 40
472 82 55
473 18 98
474 36 97
475 0 66
476 94 50
477 55 65
478 81 93
479 75 61
480 29 2
481 53 15
482 77 51
483 56 96
484 89 48
485 83 56
486 84 69
487 0 3
488 39 50
489 48 34
490 6 82
491 74 6
492 27 29
493 23 14
494 98 88
495 26 69
496 43 66
497 81 98
498 68 71
499 45 91
500 53 70
501 40 77
502 21 55
503 44 68
504 46 74
505 58 30
506 61 47
507 93 15
508 56 71
509 30 88
510 49 44
511 76 75
512 63 74
513 62 76
514 87 42
515 31 26
516 6 91
517 87 71
518 76 25
519 81 22
520 97 80
521 2 79
522 92 58
523 37 86
524 81 8
525 0 64
526 29 18
527 44 52
528 42 85
529 83 74
530 15 27
531 61 90
532 64 46
533 32 9
534 89 30
535 13 29
536 92 49
537 78 25
538 54 92
539 69 22
540 11 12
541 25 87
542 44 57
543 29 43
544 16 48
545 24 17
546 79 35
547 16 91
548 35 16
549 25 14
550 27 57
551 99 20
552 45 99
553 0 19
554 4 11
555 9 15
556 23 95
557 99 27
558 16 61
559 72 65
560 18 75
561 21 29
562 79 15
563 12 65
564 39 97
565 11 49
566 20 63
567 91 5
568 25 36
569 6 54
570 29 54
571 75 3
572 83 68
573 63 15
574 49 2
575 78 7
576 33 33
577 73 20
578 56 56
579 89 58
580 19 77
581 98 13
582 17 54
583 2 43
584 49 43
585 42 27
586 70 72
587 58 72
588 43 5
589 12 100
590 27 16
591 14 45
592 28 73
593 75 77
594 57 51
595 28 62
596 14 32
597 42 67
598 18 95
599 100 1
600 53 42
601 76 15
602 13 93
603 38 77
604 83 82
605 81 75
606 90 32
607 85 42
608 85 55
609 99 91
610 31 35
611 65 62
612 83 23
613 43 29
614 74 57
615 70 99
616 95 17
617 94 64
618 21 46
619 74 14
620 27 38
621 71 68
622 20 52
623 54 82
624 62 66
625 37 44
626 4 16
627 59 48
628 69 91
629 79 78
630 15 72
631 9 4
632 18 64
633 11 32
634 78 28
635 97 60
636 1 81
637 74 42
638 10 35
639 13 69
640 77 45
641 81 44
642 79 98
643 65 3
644 41 84
645 85 76
646 85 18
647 8 23
648 81 46
649 40 97
650 1 33
651 95 27
652 51 73
653 66 18
654 2 76
655 36 44
656 40 100
657 22 57
658 42 29
659 65 29
660 99 100
661 48 56
662 34 96
663 73 2
664 30 49
665 63 83
666 40 11
667 75 44
668 44 48
669 35 34
670 77 61
671 64 92
672 96 86
673 79 74
674 27 27
675 47 32
676 4 1
677 95 42
678 6 93
679 51 0
680 17 24
681 65 27
682 79 95
683 70 85
684 84 48
685 40 25
686 86 10
687 20 43
688 50 9
689 58 97
690 86 32
691 61 87
692 71 89
693 91 31
694 87 58
695 26 19
696 98 70
697 0 43
698 90 99
699 8 76
700 54 6
701 30 8
702 13 68
703 25 13
704 16 33
705 86 30
706 64 93
707 25 21
708 47 90
709 83 91
710 17 17
711 71 51
712 36 65
713 27 95
714 60 75
715 44 22
716 84 19
717 28 23
718 68 72
719 5 2
720 36 98
721 62 29
722 34 19
723 57 4
724 35 90
725 5 48
726 67 12
727 0 88
728 68 15
729 53 50
730 90 9
731 7 42
732 10 45
733 88 12
734 68 43
735 68 4
736 76 12
737 54 20
738 26 27
739 41 90
740 63 69
741 16 13
742 92 37
743 0 81
744 36 59
745 58 41
746 26 11
747 83 12
748 69 55
749 24 26
750 23 51
751 66 99
752 51 70
753 84 40
754 94 34
755 18 6
756 63 79
757 37 55
758 93 73
759 63 44
760 25 34
761 84 73
762 74 72
763 53 80
764 66 41
765 82 22
766 22 88
767 80 41
768 3 13
769 42 24
770 35 5
771 24 84
772 13 19
773 41 40
774 37 27
775 85 21
776 15 5
777 38 22
778 99 34
779 26 24
780 86 75
781 83 16
782 73 71
783 100 23
784 35 98
785 95 81
786 88 58
787 26 28
788 6 51
789 63 88
790 6 0
791 94 2
792 12 48
793 7 57
794 53 7
795 24 42
796 86 68
797 24 74
798 82 5
799 59 72
800 60 81
801 85 45
802 58 77
803 4 41
804 26 49
805 28 84
806 73 39
807 14 74
808 39 2
809 64 76
810 43 31
811 61 46
812 75 83
813 76 2
814 52 47
815 34 88
816 83 46
817 14 56
818 49 100
819 14 65
820 96 50
821 33 53
822 89 74
823 64 77
824 29 7
825 62 74
826 65 35
827 51 39
828 86 25
829 69 62
830 29 84
831 34 0
832 94 1
833 67 58
834 31 13
835 21 0
836 4 5
837 6 43
838 3 54
839 63 1
840 17 14
841 23 18
842 23 8
843 83 80
844 77 73
845 50 69
846 11 30
847 10 28
848 74 5
849 88 47
850 35 48
851 82 60
852 92 32
853 47 86
854 15 89
855 2 82
856 6 18
857 12 4
858 94 20
859 36 14
860 66 68
861 13 38
862 75 59
863 78 48
864 46 33
865 49 48
866 89 44
867 70 79
868 14 37
869 88 21
870 51 78
871 54 34
872 7 97
873 11 3
874 60 18
875 11 95
876 41 35
877 49 59
878 37 24
879 62 2
880 41 41
881 73 35
882 61 88
883 86 64
884 38 57
885 66 49
886 92 85
887 94 94
888 38 12
889 28 80
890 51 5
891 84 46
892 8 30
893 10 82
894 83 83
895 65 69
896 46 20
897 59 0
898 5 22
899 28 2
900 64 64
901 90 38
902 31 27
903 88 38
904 58 96
905 54 50
906 42 38
907 2 92
908 94 8
909 19 17
910 4 98
911 15 25
912 18 32
913 54 25
914 86 62
915 14 10
916 7 71
917 9 44
918 52 63
919 87 73
920 79 30
921 56 36
