# N=999  D=15  Area=100
# id x y
0 50 50
1 55 17
2 12 68
3 57 20
4 58 62
5 91 25
6 29 46
7 22 6
8 50 39
9 21 56
10 94 19
11 28 93
12 28 96
13 94 86
14 58 61
15 44 41
16 52 10
17 32 2
18 48 86
19 88 25
20 15 84
21 12 99
22 58 36
23 70 8
24 39 22
25 17 71
26 75 22
27 81 35
28 88 26
29 39 93
30 97 5
31 54 75
32 82 47
33 10 66
34 73 7
35 89 57
36 99 29
37 70 46
38 53 26
39 31 99
40 42 17
41 56 11
42 6 16
43 98 10
44 100 0
45 2 10
46 63 6
47 84 89
48 79 33
49 1 93
50 39 86
51 8 11
52 22 67
53 8 87
54 51 98
55 87 71
56 60 48
57 32 58
58 62 27
59 23 100
60 4 81
61 64 47
62 17 46
63 83 99
64 67 15
65 7 100
66 38 24
67 2 3
68 53 32
69 72 28
70 32 73
71 49 1
72 1 25
73 99 0
74 25 31
75 78 16
76 9 5
77 20 34
78 20 97
79 47 47
80 65 94
81 16 63
82 91 71
83 24 93
84 19 5
85 32 93
86 74 44
87 78 69
88 53 73
89 8 26
90 35 76
91 68 93
92 27 86
93 53 75
94 17 32
95 28 10
96 67 64
97 100 35
98 95 59
99 4 64
100 60 1
101 98 33
102 39 72
103 51 99
104 58 79
105 2 60
106 61 100
107 59 83
108 5 38
109 9 76
110 54 88
111 65 96
112 82 25
113 56 78
114 45 27
115 56 15
116 72 40
117 38 62
118 62 77
119 43 27
120 97 84
121 68 43
122 6 83
123 48 0
124 13 66
125 61 49
126 82 74
127 81 33
128 90 11
129 35 25
130 43 8
131 35 35
132 21 98
133 64 16
134 64 95
135 7 20
136 17 18
137 53 68
138 26 13
139 2 25
140 68 70
141 84 19
142 9 68
143 27 49
144 41 11
145 44 53
146 59 94
147 2 35
148 24 15
149 62 20
150 99 11
151 18 81
152 60 80
153 89 76
154 99 18
155 21 64
156 70 44
157 88 81
158 65 93
159 38 94
160 85 24
161 92 99
162 53 49
163 25 30
164 67 21
165 1 29
166 4 84
167 24 54
168 2 27
169 2 23
170 2 73
171 63 87
172 62 74
173 55 11
174 9 36
175 44 13
176 22 68
177 46 53
178 25 21
179 63 76
180 13 47
181 18 23
182 39 3
183 79 60
184 32 22
185 51 25
186 94 67
187 17 99
188 58 50
189 41 100
190 36 28
191 30 12
192 85 58
193 68 86
194 1 49
195 97 31
196 52 59
197 54 25
198 59 5
199 47 96
200 54 53
201 62 84
202 97 81
203 22 18
204 1 4
205 38 2
206 0 69
207 13 5
208 29 71
209 18 36
210 16 32
211 32 94
212 76 60
213 40 0
214 55 12
215 26 26
216 39 7
217 35 13
218 90 89
219 66 68
220 91 42
221 26 49
222 59 69
223 69 73
224 43 61
225 57 76
226 16 42
227 47 99
228 43 67
229 14 36
