# N=150  D=45  Area=100
# id x y
0 50 50
1 92 0
2 100 99
3 50 64
4 5 95
5 92 59
6 29 91
7 97 85
8 32 95
9 79 65
10 24 68
11 52 53
12 69 72
13 82 54
14 94 93
15 10 67
16 18 62
17 78 91
18 43 56
19 41 38
20 53 82
21 94 19
22 41 65
23 70 9
24 3 27
25 85 45
26 59 35
27 55 98
28 34 63
29 83 39
30 63 71
31 35 41
32 92 96
33 30 63
34 43 63
35 47 56
36 74 37
37 61 17
38 61 65
39 39 0
40 27 22
41 36 14
42 65 3
43 17 35
44 11 59
45 87 24
46 76 61
47 75 74
48 67 80
49 11 45
50 72 53
51 46 10
52 36 3
53 89 99
54 74 72
55 17 97
56 28 28
57 44 59
58 16 18
59 65 62
60 10 62
61 29 9
62 47 33
63 21 65
64 62 89
65 44 39
66 55 62
67 38 41
68 93 96
69 78 70
70 64 92
71 47 74
72 86 38
73 87 69
74 30 61
75 50 62
76 58 15
77 11 84
78 19 68
79 16 42
80 30 95
81 98 15
82 73 78
83 97 91
84 26 90
85 75 96
86 88 49
87 11 80
88 42 100
89 71 2
90 38 20
91 48 34
92 65 69
93 47 67
94 79 45
95 6 18
96 30 39
97 7 54
98 84 21
99 55 73
100 46 100
101 35 29
102 3 63
103 71 20
104 9 56
105 12 92
106 65 26
107 84 82
108 70 94
109 37 35
110 67 7
111 68 1
112 2 78
113 66 17
114 0 42
115 90 70
116 82 18
117 87 85
118 30 28
119 78 66
120 65 42
121 99 31
122 27 51
123 54 74
124 36 61
125 29 20
126 68 33
127 22 33
128 2 43
129 32 89
130 72 91
131 75 11
132 29 23
133 63 89
134 39 24
135 96 27
136 27 24
137 78 98
138 15 37
139 87 16
140 86 45
141 94 82
142 71 42
143 97 81
144 27 10
145 11 21
146 96 56
147 30 9
148 21 75
149 20 23
