# N=150  D=45  Area=100
# id x y
0 50 50
1 75 68
2 57 16
3 36 16
4 89 82
5 26 59
6 33 72
7 99 49
8 25 43
9 91 20
10 81 60
11 65 59
12 27 51
13 86 96
14 80 21
15 26 4
16 68 15
17 79 29
18 35 32
19 75 97
20 57 74
21 96 5
22 15 43
23 10 22
24 79 19
25 83 95
26 93 0
27 22 51
28 65 24
29 66 97
30 92 51
31 72 2
32 79 93
33 96 91
34 57 99
35 71 87
36 16 68
37 86 50
38 5 0
39 31 80
40 90 96
41 44 75
42 31 44
43 78 60
44 35 44
45 99 13
46 3 58
47 69 97
48 28 80
49 40 64
50 23 41
51 28 25
52 6 28
53 3 46
54 41 90
55 23 95
56 47 97
57 44 59
58 68 4
59 53 76
60 31 93
61 4 20
62 94 61
63 39 93
64 12 38
65 40 66
66 54 49
67 78 69
68 78 52
69 99 58
70 42 44
71 100 28
72 90 46
73 31 49
74 21 28
75 4 68
76 20 3
77 22 40
78 25 85
79 71 89
80 40 33
81 63 97
82 7 49
83 44 55
84 46 83
85 80 98
86 58 43
87 0 30
88 21 31
89 79 3
90 43 9
91 56 87
92 81 88
93 76 100
94 52 43
95 79 18
96 29 55
97 24 4
98 44 7
99 73 77
100 7 16
101 26 1
102 23 14
103 15 32
104 12 61
105 44 56
106 43 75
107 44 54
108 40 97
109 46 66
110 30 48
111 42 1
112 43 30
113 67 78
114 30 42
115 54 47
116 41 46
117 7 25
118 85 75
119 28 62
120 97 57
121 22 84
122 70 49
123 14 0
124 39 44
125 22 79
126 20 36
127 11 18
128 98 57
129 79 25
130 98 73
131 61 39
132 6 54
133 5 77
134 62 93
135 10 99
136 22 95
137 4 28
138 58 46
139 14 70
140 98 61
141 32 53
142 3 94
143 60 67
144 54 91
145 81 86
146 21 18
147 1 74
148 91 6
149 44 86
