# N=150  D=45  Area=100
# id x y
0 50 50
1 73 69
2 65 68
3 9 82
4 49 39
5 77 60
6 25 30
7 34 84
8 83 99
9 31 56
10 48 35
11 72 60
12 23 44
13 0 62
14 70 8
15 27 40
16 11 56
17 51 68
18 47 94
19 81 52
20 19 84
21 56 29
22 84 79
23 20 19
24 40 51
25 89 96
26 31 17
27 39 50
28 26 91
29 2 9
30 95 41
31 28 31
32 93 66
33 17 2
34 65 73
35 33 59
36 76 6
37 83 87
38 60 83
39 78 91
40 21 67
41 1 41
42 1 99
43 49 80
44 50 72
45 91 83
46 16 80
47 1 16
48 16 73
49 13 51
50 86 4
51 37 94
52 75 15
53 22 95
54 17 67
55 91 38
56 14 1
57 29 45
58 46 92
59 65 83
60 25 68
61 67 49
62 98 79
63 49 94
64 26 38
65 35 50
66 52 0
67 18 71
68 46 20
69 1 49
70 30 97
71 65 57
72 94 49
73 5 57
74 25 59
75 2 8
76 65 85
77 79 50
78 4 64
79 27 91
80 93 16
81 72 21
82 43 80
83 35 33
84 79 44
85 12 53
86 80 82
87 36 73
88 62 25
89 52 78
90 98 69
91 86 57
92 11 12
93 88 77
94 88 5
95 23 13
96 63 79
97 85 75
98 9 91
99 83 73
100 48 61
101 32 22
102 36 93
103 19 69
104 9 57
105 67 23
106 80 4
107 76 41
108 20 29
109 31 26
110 53 11
111 39 52
112 14 50
113 31 81
114 42 31
115 83 78
116 13 63
117 35 7
118 56 60
119 96 8
120 62 38
121 20 0
122 37 43
123 76 62
124 61 13
125 27 38
126 76 90
127 60 89
128 1 86
129 42 68
130 52 82
131 87 68
132 36 54
133 5 53
134 83 59
135 92 63
136 76 64
137 21 53
138 29 85
139 63 23
140 87 59
141 43 17
142 32 33
143 80 98
144 64 56
145 78 46
146 2 19
147 95 1
148 61 43
149 52 63
