# N=150  D=45  Area=100
# id x y
0 50 50
1 62 8
2 52 39
3 24 94
4 80 14
5 98 10
6 44 73
7 33 60
8 62 27
9 34 45
10 32 74
11 20 7
12 10 73
13 19 3
14 67 62
15 65 59
16 56 72
17 65 66
18 17 73
19 6 47
20 26 84
21 78 66
22 48 92
23 75 43
24 70 61
25 34 76
26 97 28
27 80 71
28 49 50
29 6 41
30 77 59
31 26 13
32 48 33
33 18 81
34 68 75
35 80 94
36 90 26
37 97 78
38 59 35
39 93 7
40 84 89
41 87 59
42 91 70
43 18 14
44 95 34
45 53 86
46 33 99
47 31 31
48 77 60
49 20 81
50 53 50
51 96 45
52 10 76
53 88 6
54 66 56
55 42 25
56 50 7
57 84 64
58 73 36
59 86 27
60 90 46
61 13 9
62 2 73
63 64 100
64 94 74
65 84 79
66 3 21
67 29 70
68 47 96
69 87 1
70 97 59
71 100 44
72 26 22
73 100 92
74 24 18
75 42 34
76 35 98
77 74 81
78 91 51
79 59 77
80 66 70
81 5 98
82 43 87
83 57 70
84 68 56
85 40 74
86 24 15
87 65 3
88 71 100
89 82 73
90 60 84
91 45 52
92 70 48
93 13 53
94 30 54
95 38 44
96 31 90
97 39 58
98 51 31
99 93 58
100 81 77
101 50 64
102 58 70
103 27 81
104 48 58
105 2 97
106 17 80
107 94 6
108 47 38
109 94 56
110 24 37
111 19 64
112 38 77
113 14 45
114 99 75
115 3 40
116 91 100
117 49 74
118 92 78
119 54 69
120 34 64
121 6 65
122 70 100
123 19 48
124 73 27
125 63 24
126 77 38
127 27 55
128 93 3
129 7 0
130 45 31
131 15 15
132 25 39
133 73 78
134 70 86
135 80 95
136 91 52
137 45 92
138 45 91
139 99 34
140 81 50
141 99 12
142 61 65
143 1 94
144 93 85
145 12 49
146 4 53
147 59 54
148 22 62
149 25 51
