# N=499  D=15  Area=100
# id x y
0 50 50
1 95 72
2 50 44
3 69 80
4 86 35
5 13 33
6 62 45
7 38 5
8 4 82
9 96 6
10 0 61
11 40 90
12 10 95
13 59 65
14 8 1
15 43 48
16 71 64
17 53 50
18 99 4
19 13 25
20 99 76
21 51 13
22 93 0
23 21 14
24 52 84
25 70 26
26 52 27
27 73 80
28 55 68
29 49 20
30 34 82
31 91 2
32 67 34
33 1 57
34 50 6
35 35 86
36 96 11
37 50 59
38 82 3
39 84 79
40 3 79
41 52 35
42 30 63
43 85 7
44 26 55
45 20 49
46 76 41
47 61 97
48 22 99
49 6 0
50 33 34
51 88 10
52 71 21
53 26 32
54 40 62
55 62 58
56 0 94
57 74 38
58 4 4
59 74 74
60 5 71
61 85 56
62 52 45
63 13 76
64 88 99
65 90 61
66 19 54
67 41 47
68 21 6
69 4 46
70 36 22
71 90 74
72 29 45
73 3 32
74 77 20
75 43 29
76 83 67
77 26 75
78 54 96
79 79 21
80 89 65
81 84 4
82 42 53
83 69 45
84 72 65
85 90 38
86 40 93
87 29 94
88 73 6
89 91 36
90 16 37
91 14 47
92 84 2
93 22 66
94 3 48
95 100 86
96 8 100
97 60 31
98 33 16
99 34 8
100 85 66
101 40 72
102 52 97
103 88 13
104 81 42
105 77 68
106 49 85
107 49 69
108 86 70
109 36 41
110 87 32
111 30 10
112 21 5
113 76 25
114 99 89
115 42 7
116 61 24
117 38 31
118 15 66
119 0 11
120 30 79
121 16 23
122 43 95
123 30 16
124 62 5
125 41 55
126 96 78
127 94 83
128 20 94
129 83 71
130 27 93
131 94 85
132 39 27
133 21 49
134 71 33
135 65 1
136 33 24
137 24 45
138 84 34
139 57 49
140 99 92
141 37 97
142 49 38
143 27 92
144 53 8
145 13 20
146 68 77
147 50 63
148 9 1
149 37 57
150 83 51
151 40 16
152 48 69
153 69 23
154 31 66
155 66 52
156 10 22
157 80 48
158 0 23
159 40 17
160 94 18
161 6 62
162 60 69
163 86 86
164 83 42
165 56 68
166 75 22
167 69 33
168 28 98
169 34 6
170 47 71
171 26 73
172 63 96
173 35 17
174 52 46
175 16 30
176 43 24
177 25 53
178 69 1
179 9 55
180 100 82
181 96 14
182 83 56
183 21 41
184 80 12
185 11 4
186 59 64
187 63 56
188 26 31
189 80 99
190 12 59
191 71 49
192 88 35
193 54 62
194 63 67
195 80 45
196 14 96
197 40 10
198 92 16
199 77 71
200 2 78
201 86 75
202 90 59
203 88 17
204 40 92
205 9 28
206 24 92
207 78 23
208 26 96
209 12 44
210 67 68
211 64 3
212 3 60
213 18 45
214 93 71
215 77 92
216 56 8
217 73 65
218 21 60
219 20 35
220 28 67
221 31 11
222 32 4
223 79 78
224 84 60
225 25 50
226 40 84
227 87 17
228 31 20
229 6 87
230 62 74
231 96 23
232 50 34
233 62 16
234 12 99
235 96 42
236 96 25
237 98 0
238 22 61
239 77 14
240 100 2
241 69 14
242 60 55
243 82 88
244 65 22
245 69 43
246 28 60
247 72 45
248 36 60
249 67 28
250 50 80
251 82 67
252 24 25
253 32 55
254 39 57
255 1 68
256 44 50
257 30 69
258 90 86
259 8 6
260 99 19
261 32 72
262 32 16
263 100 90
264 85 5
265 72 70
266 16 17
267 9 51
268 72 92
269 84 72
270 66 27
271 1 34
272 30 9
273 84 16
274 44 90
275 14 48
276 31 44
277 63 91
278 8 44
279 18 2
280 8 52
281 69 93
282 51 11
283 59 37
284 31 89
285 55 55
286 37 77
287 57 22
288 77 8
289 96 26
290 49 78
291 9 92
292 98 14
293 60 44
294 74 47
295 23 28
296 96 48
297 8 38
298 90 58
299 45 71
300 34 71
301 96 90
302 32 7
303 81 36
304 52 81
305 76 46
306 64 86
307 12 90
308 99 51
309 92 96
310 79 79
311 18 94
312 72 8
313 64 80
314 25 28
315 10 21
316 28 85
317 34 33
318 11 71
319 0 48
320 29 63
321 44 69
322 0 28
323 73 21
324 33 54
325 68 35
326 80 4
327 11 56
328 38 11
329 74 88
330 82 33
331 84 41
332 17 80
333 7 9
334 58 72
335 60 80
336 59 17
337 87 14
338 100 44
339 65 76
340 5 35
341 69 7
342 53 99
343 3 87
344 2 72
345 77 37
346 47 14
347 77 48
348 94 61
349 1 60
350 15 63
351 54 80
352 81 53
353 7 2
354 45 13
355 63 31
356 2 31
357 57 41
358 46 36
359 71 18
360 45 1
361 0 43
362 20 25
363 89 46
364 47 2
365 78 83
366 44 30
367 79 31
368 92 35
369 87 93
370 95 50
371 7 7
372 37 35
373 95 98
374 10 70
375 29 11
376 86 65
377 7 8
378 95 8
379 9 41
380 37 80
381 82 44
382 99 15
383 35 24
384 48 57
385 77 87
386 8 65
387 67 27
388 11 8
389 42 67
390 96 94
391 6 48
392 18 69
393 86 7
394 92 61
395 13 52
396 16 39
397 68 91
398 17 91
399 61 35
400 19 42
401 12 15
402 98 45
403 99 65
404 63 64
405 75 25
406 62 21
407 37 83
408 32 66
409 81 3
410 94 77
411 39 91
412 7 23
413 88 28
414 83 89
415 22 21
416 23 58
417 31 76
418 68 87
419 15 18
420 97 42
421 86 47
422 11 88
423 90 49
424 33 82
425 48 75
426 97 100
427 12 88
428 75 39
429 84 49
430 87 73
431 98 76
432 49 37
433 84 97
434 89 97
435 69 55
436 93 74
437 44 98
438 35 77
439 91 6
440 48 34
441 83 4
442 8 75
443 6 5
444 79 86
445 3 34
446 46 38
447 38 7
448 91 68
449 72 36
450 99 98
451 3 77
452 43 42
453 54 60
454 73 17
455 68 16
456 28 6
457 8 20
458 67 30
459 64 46
460 2 73
461 13 97
462 68 89
463 97 43
464 55 65
465 73 83
466 52 90
467 90 53
468 30 57
469 23 64
470 61 22
471 70 39
472 53 27
473 74 41
474 73 29
475 99 59
476 95 93
477 31 49
478 66 67
479 42 28
480 94 45
481 99 66
482 14 75
483 22 44
484 87 10
485 4 98
486 46 20
487 26 71
488 74 53
489 76 44
490 67 14
491 72 77
492 12 34
493 9 91
494 75 30
495 22 41
496 28 69
497 10 57
498 41 25
