# N=499  D=15  Area=100
# id x y
0 50 50
1 64 61
2 72 37
3 70 47
4 9 6
5 70 70
6 87 17
7 69 86
8 19 98
9 64 86
10 27 46
11 59 45
12 73 99
13 51 54
14 24 16
15 56 0
16 4 81
17 9 26
18 19 92
19 51 37
20 51 71
21 58 21
22 83 50
23 92 78
24 55 82
25 98 26
26 38 50
27 41 23
28 7 23
29 79 89
30 100 36
31 15 72
32 1 66
33 29 39
34 82 72
35 39 56
36 63 99
37 11 16
38 77 70
39 32 34
40 43 71
41 11 45
42 66 99
43 15 100
44 51 53
45 42 28
46 9 25
47 64 28
48 44 40
49 50 90
50 81 90
51 44 72
52 84 30
53 7 26
54 36 84
55 67 28
56 69 90
57 7 57
58 85 34
59 69 37
60 97 31
61 21 45
62 44 49
63 35 38
64 91 79
65 65 0
66 77 37
67 72 24
68 29 33
69 30 3
70 45 73
71 77 64
72 30 39
73 26 19
74 91 31
75 49 79
76 100 52
77 11 99
78 36 28
79 17 66
80 19 71
81 88 63
82 39 90
83 6 22
84 89 45
85 68 73
86 17 63
87 28 56
88 90 35
89 9 49
90 95 2
91 36 72
92 61 7
93 36 100
94 84 59
95 65 18
96 93 60
97 51 39
98 9 95
99 63 98
100 18 34
101 68 1
102 98 81
103 19 77
104 32 89
105 99 56
106 32 55
107 45 28
108 39 67
109 58 34
110 92 11
111 1 80
112 42 58
113 63 85
114 56 50
115 15 10
116 76 32
117 41 61
118 33 39
119 81 17
120 28 47
121 83 44
122 16 42
123 59 86
124 64 1
125 41 17
126 45 60
127 79 71
128 50 67
129 64 85
130 22 59
131 47 3
132 81 37
133 7 11
134 36 71
135 13 84
136 84 26
137 7 13
138 79 11
139 69 13
140 70 39
141 21 4
142 87 67
143 95 76
144 38 88
145 41 51
146 47 78
147 7 32
148 25 33
149 81 55
150 29 99
151 82 94
152 30 13
153 78 27
154 98 73
155 58 76
156 13 42
157 38 77
158 81 31
159 80 50
160 77 61
161 42 20
162 82 81
163 69 40
164 54 50
165 57 26
166 39 88
167 65 4
168 15 56
169 10 13
170 46 91
171 11 61
172 53 53
173 4 27
174 92 74
175 2 48
176 10 62
177 17 91
178 1 35
179 80 85
180 39 73
181 15 52
182 64 73
183 21 24
184 44 99
185 46 84
186 35 10
187 70 56
188 50 31
189 35 98
190 92 47
191 57 15
192 35 52
193 55 100
194 92 87
195 57 43
196 71 57
197 92 77
198 20 9
199 27 35
200 36 36
201 79 86
202 6 47
203 77 67
204 59 62
205 79 41
206 12 33
207 62 16
208 85 13
209 100 18
210 41 53
211 44 94
212 98 49
213 2 50
214 51 86
215 56 88
216 80 38
217 16 1
218 67 76
219 27 9
220 4 43
221 79 91
222 64 43
223 11 92
224 96 39
225 93 59
226 33 93
227 94 93
228 26 35
229 27 92
230 59 40
231 69 0
232 32 93
233 29 17
234 99 91
235 86 10
236 20 78
237 10 22
238 37 43
239 76 35
240 34 92
241 96 63
242 59 1
243 39 16
244 35 75
245 35 43
246 56 57
247 16 86
248 5 40
249 17 65
250 62 1
251 73 8
252 28 97
253 25 7
254 29 1
255 56 29
256 49 49
257 58 56
258 54 19
259 89 67
260 70 53
261 16 51
262 89 44
263 88 56
264 72 27
265 78 8
266 44 51
267 31 15
268 32 76
269 70 19
270 12 79
271 76 66
272 59 28
273 35 11
274 76 0
275 23 63
276 99 9
277 18 89
278 54 77
279 84 4
280 40 58
281 23 87
282 13 63
283 98 15
284 83 75
285 0 64
286 41 75
287 20 20
288 28 96
289 30 6
290 16 60
291 28 15
292 2 75
293 84 42
294 58 88
295 22 83
296 34 84
297 88 79
298 4 10
299 26 34
300 39 97
301 61 32
302 84 19
303 77 74
304 8 77
305 52 99
306 12 91
307 94 72
308 17 37
309 74 25
310 29 83
311 81 39
312 31 60
313 95 26
314 84 23
315 8 81
316 87 88
317 30 9
318 42 80
319 6 31
320 18 69
321 34 35
322 13 36
323 37 61
324 87 83
325 82 43
326 40 77
327 81 61
328 32 21
329 45 35
330 60 29
331 1 27
332 13 53
333 77 20
334 79 1
335 47 23
336 46 24
337 13 70
338 72 84
339 97 78
340 54 96
341 83 93
342 22 29
343 14 9
344 81 71
345 92 89
346 66 60
347 75 19
348 50 25
349 32 5
350 30 66
351 95 68
352 72 67
353 64 6
354 46 97
355 95 47
356 38 51
357 97 87
358 31 13
359 11 85
360 54 5
361 98 96
362 93 54
363 100 100
364 22 37
365 0 43
366 86 47
367 75 95
368 79 69
369 56 32
370 77 97
371 48 52
372 90 34
373 38 58
374 38 61
375 1 95
376 53 17
377 5 44
378 9 5
379 13 98
380 97 41
381 52 100
382 89 63
383 43 62
384 67 88
385 0 38
386 41 14
387 88 5
388 12 85
389 46 50
390 31 43
391 27 45
392 1 54
393 35 57
394 77 5
395 75 14
396 64 71
397 74 19
398 52 23
399 15 68
400 73 41
401 100 76
402 45 48
403 84 36
404 75 47
405 100 1
406 98 93
407 92 14
408 93 68
409 76 65
410 25 80
411 5 79
412 17 58
413 7 75
414 58 80
415 41 38
416 69 65
417 39 0
418 28 71
419 55 48
420 21 73
421 55 40
422 33 85
423 11 68
424 94 88
425 99 52
426 25 63
427 72 10
428 25 98
429 3 84
430 3 93
431 11 52
432 53 36
433 17 73
434 61 42
435 92 25
436 80 43
437 17 68
438 14 89
439 10 70
440 84 39
441 8 9
442 29 95
443 45 94
444 79 5
445 49 76
446 33 100
447 20 90
448 3 39
449 30 8
450 89 2
451 4 76
452 92 38
453 37 7
454 63 5
455 61 46
456 73 52
457 24 36
458 88 82
459 17 76
460 20 80
461 36 70
462 97 71
463 75 33
464 97 92
465 23 5
466 54 62
467 66 33
468 22 46
469 13 61
470 80 91
471 37 22
472 33 44
473 38 36
474 17 88
475 28 69
476 13 56
477 98 35
478 18 43
479 14 82
480 13 11
481 26 28
482 100 61
483 87 25
484 46 58
485 30 57
486 60 57
487 84 77
488 86 28
489 50 62
490 57 42
491 50 81
492 96 79
493 72 93
494 85 67
495 91 99
496 68 100
497 11 29
498 94 66
