# N=499  D=15  Area=100
# id x y
0 50 50
1 8 59
2 11 65
3 94 12
4 11 27
5 4 95
6 55 0
7 10 48
8 28 94
9 10 67
10 14 56
11 10 41
12 60 71
13 54 57
14 32 60
15 24 82
16 21 10
17 2 72
18 78 6
19 95 49
20 29 45
21 43 74
22 83 75
23 59 35
24 54 26
25 90 87
26 20 100
27 39 5
28 34 0
29 43 80
30 49 31
31 8 49
32 86 62
33 100 76
34 8 10
35 19 36
36 82 42
37 30 9
38 61 54
39 56 95
40 2 59
41 3 0
42 64 41
43 7 61
44 35 40
45 73 4
46 25 63
47 39 8
48 60 54
49 67 64
50 69 27
51 21 72
52 64 94
53 85 79
54 91 26
55 16 89
56 76 44
57 38 2
58 51 87
59 28 48
60 22 71
61 17 62
62 3 13
63 63 66
64 53 93
65 60 22
66 91 29
67 2 32
68 32 99
69 83 87
70 88 62
71 32 81
72 48 60
73 56 98
74 87 88
75 10 29
76 34 84
77 87 48
78 50 16
79 20 23
80 32 91
81 7 41
82 35 93
83 91 7
84 88 65
85 5 79
86 27 7
87 70 0
88 0 11
89 30 97
90 37 37
91 14 80
92 37 22
93 97 78
94 5 28
95 36 92
96 88 43
97 21 80
98 64 54
99 11 84
100 15 69
101 76 48
102 94 1
103 56 19
104 33 69
105 49 30
106 29 29
107 13 22
108 39 41
109 100 35
110 39 21
111 31 58
112 46 40
113 40 88
114 67 14
115 12 83
116 60 83
117 48 91
118 99 61
119 12 88
120 79 41
121 94 49
122 73 17
123 94 4
124 48 15
125 95 53
126 45 37
127 60 57
128 85 12
129 89 7
130 0 16
131 5 33
132 11 91
133 84 21
134 98 28
135 35 8
136 53 5
137 83 92
138 66 42
139 39 71
140 59 97
141 56 3
142 93 61
143 96 30
144 86 87
145 73 0
146 54 54
147 8 71
148 62 63
149 19 39
150 69 59
151 74 68
152 90 45
153 27 71
154 73 7
155 36 58
156 39 2
157 86 5
158 18 77
159 79 35
160 0 47
161 74 25
162 62 26
163 5 62
164 77 76
165 99 62
166 19 25
167 30 100
168 53 41
169 75 51
170 37 73
171 64 84
172 39 87
173 94 59
174 70 50
175 97 5
176 29 36
177 40 72
178 89 34
179 66 19
180 79 64
181 29 37
182 63 57
183 56 81
184 39 79
185 14 62
186 74 96
187 28 99
188 29 78
189 47 16
190 23 39
191 87 31
192 51 80
193 78 51
194 69 88
195 62 88
196 21 68
197 98 53
198 37 89
199 93 0
200 63 78
201 48 68
202 46 62
203 62 74
204 20 47
205 12 80
206 15 64
207 88 76
208 58 77
209 75 75
210 45 98
211 87 61
212 8 64
213 23 25
214 29 93
215 50 27
216 64 69
217 41 1
218 69 11
219 14 94
220 69 7
221 0 51
222 75 57
223 64 49
224 21 2
225 86 16
226 40 31
227 11 85
228 5 13
229 50 35
230 5 97
231 83 18
232 34 40
233 13 66
234 38 77
235 12 17
236 92 15
237 73 81
238 3 22
239 82 57
240 76 0
241 67 89
242 32 58
243 30 20
244 97 10
245 58 8
246 98 34
247 34 65
248 18 71
249 5 67
250 84 59
251 91 94
252 85 11
253 92 18
254 75 11
255 60 88
256 8 68
257 56 26
258 11 3
259 93 37
260 1 74
261 7 78
262 91 16
263 25 15
264 45 63
265 8 99
266 75 18
267 40 36
268 77 83
269 65 62
270 79 45
271 91 44
272 9 50
273 53 15
274 4 5
275 26 58
276 36 68
277 82 8
278 34 22
279 21 18
280 68 89
281 38 45
282 36 48
283 88 1
284 99 30
285 10 51
286 2 54
287 63 82
288 75 78
289 80 26
290 97 51
291 71 71
292 18 53
293 32 13
294 76 83
295 29 68
296 73 77
297 27 99
298 16 8
299 78 65
300 85 82
301 23 0
302 85 84
303 43 70
304 55 6
305 24 4
306 69 52
307 26 79
308 42 23
309 4 63
310 50 64
311 68 15
312 92 56
313 58 50
314 12 44
315 80 50
316 85 63
317 85 27
318 72 33
319 32 67
320 99 19
321 58 43
322 0 13
323 89 0
324 100 21
325 67 71
326 11 96
327 25 60
328 38 67
329 4 54
330 92 30
331 63 46
332 49 36
333 32 20
334 33 22
335 13 94
336 52 79
337 21 93
338 72 52
339 0 62
340 91 52
341 90 75
342 34 5
343 43 75
344 38 38
345 10 75
346 71 34
347 18 49
348 35 71
349 92 57
350 78 8
351 29 72
352 50 92
353 46 51
354 37 5
355 24 87
356 87 49
357 51 93
358 100 4
359 93 94
360 61 32
361 80 96
362 37 18
363 66 10
364 40 21
365 35 92
366 8 42
367 64 35
368 4 92
369 52 4
370 13 81
371 41 29
372 71 99
373 22 51
374 55 52
375 7 21
376 66 12
377 76 89
378 89 28
379 10 94
380 20 87
381 55 84
382 42 89
383 45 69
384 17 79
385 63 11
386 75 14
387 53 70
388 21 77
389 50 95
390 89 71
391 59 16
392 29 17
393 70 34
394 10 88
395 74 62
396 81 95
397 60 73
398 81 67
399 97 69
400 51 84
401 94 74
402 30 91
403 0 64
404 66 93
405 49 60
406 30 69
407 8 33
408 98 38
409 21 94
410 11 64
411 39 30
412 45 21
413 2 16
414 50 30
415 9 6
416 83 24
417 60 13
418 8 13
419 17 71
420 71 24
421 70 93
422 20 10
423 61 38
424 82 43
425 4 18
426 3 20
427 77 59
428 27 80
429 81 23
430 28 9
431 16 0
432 16 3
433 68 0
434 30 45
435 27 37
436 34 73
437 80 14
438 52 53
439 53 91
440 76 57
441 88 20
442 92 76
443 55 37
444 93 74
445 38 48
446 96 36
447 22 38
448 52 55
449 89 69
450 15 65
451 43 9
452 19 10
453 13 77
454 14 30
455 77 66
456 86 9
457 83 77
458 12 19
459 30 8
460 36 39
461 29 87
462 83 73
463 18 79
464 37 31
465 19 96
466 38 47
467 100 17
468 24 74
469 26 49
470 43 47
471 43 17
472 32 39
473 42 79
474 86 91
475 9 36
476 25 32
477 19 27
478 64 14
479 93 52
480 82 66
481 26 0
482 65 26
483 18 89
484 83 63
485 32 48
486 95 70
487 86 56
488 91 68
489 11 20
490 77 75
491 78 24
492 15 70
493 28 53
494 32 90
495 49 74
496 60 82
497 30 21
498 72 66
