# N=499  D=15  Area=100
# id x y
0 50 50
1 90 7
2 82 54
3 84 94
4 74 16
5 6 43
6 71 9
7 71 82
8 42 0
9 76 5
10 64 8
11 39 7
12 98 64
13 46 56
14 9 87
15 73 40
16 66 12
17 62 0
18 23 98
19 31 48
20 18 52
21 74 10
22 86 21
23 11 41
24 42 4
25 68 25
26 8 4
27 27 19
28 79 87
29 60 13
30 26 12
31 15 38
32 71 84
33 43 10
34 46 71
35 23 80
36 23 67
37 62 23
38 26 65
39 0 42
40 44 0
41 94 88
42 13 95
43 51 29
44 63 15
45 75 39
46 64 39
47 28 20
48 40 77
49 76 29
50 68 3
51 56 0
52 50 94
53 62 21
54 92 93
55 53 15
56 64 62
57 76 32
58 42 27
59 70 28
60 36 8
61 51 71
62 99 9
63 38 24
64 91 7
65 45 94
66 1 38
67 97 10
68 20 40
69 49 78
70 41 5
71 26 53
72 72 77
73 0 12
74 21 65
75 28 91
76 10 65
77 14 0
78 71 74
79 65 15
80 66 72
81 61 58
82 6 45
83 29 57
84 65 67
85 91 62
86 2 59
87 1 94
88 88 27
89 82 24
90 89 30
91 81 38
92 83 17
93 86 76
94 10 5
95 35 46
96 81 9
97 50 61
98 36 74
99 89 31
100 19 63
101 53 61
102 83 30
103 21 29
104 44 40
105 13 38
106 70 0
107 45 55
108 48 82
109 14 40
110 13 35
111 32 51
112 100 18
113 6 17
114 46 96
115 75 23
116 92 60
117 28 37
118 80 100
119 80 59
120 43 82
121 74 21
122 16 63
123 91 72
124 86 20
125 13 8
126 41 9
127 32 77
128 17 99
129 48 41
130 54 19
131 97 99
132 73 37
133 68 96
134 58 99
135 37 0
136 28 61
137 88 78
138 32 41
139 70 36
140 47 84
141 84 26
142 67 60
143 90 33
144 10 27
145 54 38
146 4 40
147 6 55
148 23 94
149 70 74
150 87 69
151 48 51
152 76 7
153 56 97
154 42 25
155 38 30
156 43 53
157 72 63
158 72 45
159 15 3
160 69 63
161 31 46
162 52 58
163 30 94
164 15 6
165 85 46
166 34 27
167 11 48
168 57 86
169 7 51
170 31 3
171 33 15
172 93 87
173 75 66
174 100 21
175 93 56
176 65 42
177 58 10
178 53 86
179 19 95
180 79 89
181 32 82
182 10 93
183 60 72
184 61 83
185 25 95
186 91 100
187 43 99
188 84 23
189 85 23
190 31 20
191 93 55
192 39 62
193 81 51
194 16 50
195 80 28
196 60 90
197 55 37
198 70 49
199 62 5
200 83 56
201 60 93
202 13 74
203 94 62
204 95 13
205 51 93
206 39 6
207 44 15
208 36 59
209 96 77
210 83 64
211 49 54
212 77 64
213 67 63
214 8 25
215 15 60
216 3 85
217 14 66
218 27 20
219 89 52
220 42 87
221 57 56
222 27 98
223 71 52
224 77 3
225 26 85
226 81 64
227 58 16
228 0 1
229 71 8
230 64 38
231 14 20
232 37 2
233 33 17
234 68 8
235 25 24
236 81 91
237 17 36
238 23 95
239 16 83
240 81 62
241 21 54
242 84 72
243 17 54
244 16 88
245 77 9
246 97 93
247 1 14
248 81 15
249 90 23
250 52 23
251 37 61
252 76 35
253 32 6
254 18 14
255 63 94
256 50 9
257 63 4
258 87 89
259 51 2
260 36 33
261 41 39
262 79 50
263 12 18
264 3 95
265 92 92
266 75 42
267 55 53
268 85 37
269 9 12
270 12 66
271 80 94
272 53 32
273 13 7
274 9 6
275 2 12
276 17 59
277 81 26
278 35 8
279 66 52
280 63 29
281 17 97
282 22 2
283 48 72
284 17 70
285 39 64
286 3 90
287 62 53
288 86 99
289 37 68
290 28 94
291 95 23
292 40 26
293 45 30
294 86 25
295 91 87
296 49 79
297 90 16
298 22 31
299 6 88
300 64 20
301 82 97
302 57 91
303 85 75
304 27 69
305 63 61
306 24 3
307 71 51
308 3 76
309 45 49
310 40 82
311 93 20
312 79 94
313 78 20
314 73 47
315 7 22
316 82 21
317 40 22
318 74 24
319 35 71
320 30 14
321 63 6
322 16 85
323 0 91
324 8 1
325 99 77
326 46 77
327 3 9
328 36 72
329 34 35
330 28 84
331 18 83
332 54 71
333 46 11
334 55 43
335 7 60
336 56 23
337 89 25
338 42 71
339 81 41
340 60 27
341 54 34
342 53 3
343 61 57
344 44 99
345 74 56
346 84 97
347 41 16
348 25 88
349 50 83
350 56 6
351 77 29
352 11 45
353 100 15
354 39 32
355 68 57
356 85 98
357 50 8
358 88 20
359 72 72
360 18 33
361 27 15
362 12 83
363 14 2
364 1 46
365 21 32
366 63 49
367 33 45
368 8 29
369 12 68
370 69 45
371 67 87
372 20 50
373 29 61
374 72 86
375 90 52
376 3 13
377 54 98
378 87 90
379 68 66
380 96 92
381 17 79
382 11 50
383 69 54
384 54 6
385 16 82
386 17 95
387 88 55
388 76 31
389 68 85
390 34 99
391 65 51
392 23 34
393 50 37
394 93 76
395 69 15
396 97 3
397 19 99
398 97 9
399 22 27
400 76 57
401 18 66
402 61 69
403 72 24
404 15 97
405 38 55
406 58 28
407 94 91
408 13 96
409 85 88
410 22 17
411 57 44
412 37 91
413 69 82
414 36 31
415 52 28
416 11 49
417 99 62
418 2 67
419 67 94
420 73 97
421 59 16
422 26 6
423 4 91
424 72 92
425 43 29
426 45 8
427 50 42
428 59 17
429 31 57
430 29 25
431 0 40
432 13 19
433 16 26
434 25 55
435 79 86
436 64 94
437 34 28
438 31 18
439 18 0
440 18 84
441 12 86
442 30 2
443 97 49
444 50 75
445 5 35
446 38 50
447 60 51
448 37 46
449 87 56
450 81 78
451 34 62
452 71 96
453 36 97
454 3 63
455 0 9
456 42 5
457 30 48
458 1 59
459 43 66
460 26 69
461 93 0
462 85 67
463 74 86
464 1 51
465 54 51
466 67 24
467 92 42
468 72 70
469 97 38
470 52 79
471 13 93
472 66 46
473 40 29
474 97 82
475 94 5
476 50 10
477 98 78
478 52 54
479 93 64
480 23 50
481 34 75
482 4 68
483 95 20
484 26 28
485 6 91
486 74 89
487 48 53
488 84 89
489 92 73
490 39 87
491 2 39
492 14 41
493 57 35
494 19 49
495 77 37
496 4 61
497 46 33
498 53 70
