# N=499  D=15  Area=100
# id x y
0 50 50
1 80 84
2 14 65
3 62 8
4 65 62
5 53 68
6 45 34
7 70 61
8 15 64
9 64 4
10 14 81
11 69 36
12 99 98
13 48 56
14 72 56
15 98 27
16 18 84
17 16 49
18 89 71
19 82 60
20 2 84
21 49 48
22 22 31
23 55 67
24 76 78
25 46 57
26 87 5
27 14 94
28 76 10
29 55 4
30 36 81
31 57 53
32 38 64
33 98 41
34 51 96
35 5 97
36 9 81
37 99 14
38 44 1
39 2 6
40 0 6
41 20 18
42 84 31
43 57 21
44 17 38
45 95 32
46 36 45
47 2 35
48 0 28
49 7 81
50 90 84
51 91 68
52 88 38
53 94 46
54 73 80
55 2 23
56 54 97
57 17 58
58 31 18
59 82 5
60 18 72
61 94 40
62 6 41
63 28 52
64 55 69
65 11 35
66 42 55
67 79 61
68 14 13
69 42 52
70 28 62
71 73 32
72 55 77
73 25 43
74 31 25
75 44 9
76 10 69
77 4 67
78 9 16
79 34 44
80 34 7
81 5 61
82 30 15
83 43 10
84 61 78
85 22 81
86 22 76
87 18 40
88 64 86
89 5 19
90 89 36
91 13 56
92 62 25
93 90 52
94 62 71
95 4 6
96 91 14
97 38 60
98 6 24
99 93 47
100 69 24
101 88 34
102 56 40
103 6 82
104 67 22
105 4 0
106 75 89
107 10 12
108 92 65
109 18 74
110 13 58
111 66 13
112 10 42
113 12 74
114 67 17
115 24 42
116 10 91
117 14 85
118 62 88
119 33 44
120 54 50
121 47 23
122 88 50
123 48 68
124 50 15
125 82 87
126 40 44
127 58 44
128 9 3
129 0 25
130 8 5
131 9 59
132 45 48
133 64 15
134 57 49
135 83 3
136 51 43
137 73 67
138 82 99
139 93 42
140 53 46
141 26 1
142 27 88
143 39 8
144 57 31
145 58 45
146 31 70
147 97 96
148 33 90
149 86 48
150 91 47
151 35 37
152 42 100
153 42 47
154 90 23
155 20 77
156 56 94
157 91 65
158 2 70
159 54 82
160 30 67
161 64 40
162 55 100
163 66 74
164 34 40
165 54 34
166 3 98
167 65 28
168 72 78
169 86 100
170 54 59
171 63 8
172 0 99
173 17 86
174 91 69
175 10 4
176 79 83
177 58 98
178 43 71
179 7 43
180 17 55
181 20 25
182 84 90
183 35 84
184 76 17
185 92 10
186 26 18
187 87 24
188 98 43
189 31 68
190 44 65
191 62 0
192 91 51
193 22 88
194 31 33
195 39 22
196 70 24
197 42 37
198 35 63
199 73 28
200 92 72
201 39 9
202 1 38
203 16 45
204 33 27
205 48 27
206 68 32
207 23 16
208 6 76
209 48 35
210 66 51
211 18 42
212 16 34
213 14 24
214 30 65
215 66 38
216 21 49
217 7 62
218 96 76
219 93 63
220 62 56
221 81 30
222 84 2
223 9 75
224 88 26
225 56 84
226 34 45
227 11 12
228 12 33
229 24 96
230 90 46
231 69 9
232 55 9
233 41 7
234 72 31
235 11 85
236 88 35
237 42 65
238 51 51
239 22 83
240 75 62
241 60 35
242 59 34
243 58 41
244 52 14
245 64 18
246 42 53
247 94 80
248 63 51
249 24 90
250 98 46
251 82 71
252 78 46
253 61 41
254 96 34
255 27 85
256 87 34
257 65 22
258 45 55
259 47 89
260 59 22
261 14 97
262 54 86
263 55 70
264 72 5
265 30 48
266 97 37
267 43 61
268 69 16
269 53 98
270 68 57
271 79 97
272 40 68
273 94 77
274 44 23
275 96 5
276 56 6
277 90 5
278 94 67
279 40 40
280 60 50
281 21 60
282 45 45
283 64 79
284 16 11
285 75 60
286 92 51
287 43 53
288 37 45
289 97 77
290 86 21
291 13 95
292 22 1
293 81 33
294 54 46
295 69 32
296 55 56
297 69 8
298 99 23
299 20 47
300 96 68
301 16 28
302 69 56
303 10 50
304 22 16
305 3 96
306 77 43
307 56 37
308 22 90
309 96 16
310 14 89
311 14 96
312 24 46
313 95 79
314 95 83
315 17 23
316 94 55
317 50 49
318 10 99
319 48 34
320 63 26
321 57 93
322 39 69
323 35 14
324 9 4
325 82 45
326 6 84
327 19 36
328 14 28
329 70 3
330 94 20
331 90 18
332 61 5
333 73 52
334 44 8
335 27 14
336 19 67
337 80 64
338 42 42
339 48 31
340 95 87
341 15 26
342 19 76
343 3 40
344 36 47
345 40 34
346 13 22
347 19 60
348 56 72
349 30 12
350 100 99
351 27 26
352 70 14
353 14 35
354 36 89
355 73 27
356 20 72
357 39 89
358 18 80
359 95 27
360 71 91
361 44 91
362 16 80
363 0 5
364 51 35
365 19 95
366 13 3
367 1 7
368 64 76
369 9 55
370 76 52
371 19 47
372 83 71
373 98 28
374 99 65
375 20 97
376 86 58
377 73 35
378 65 90
379 8 83
380 33 78
381 61 66
382 76 12
383 30 75
384 32 56
385 19 89
386 15 97
387 39 30
388 60 1
389 29 68
390 41 82
391 12 31
392 20 92
393 46 42
394 78 58
395 52 87
396 88 47
397 18 47
398 100 0
399 0 98
400 21 45
401 16 65
402 46 91
403 14 31
404 19 28
405 12 80
406 72 13
407 52 32
408 32 37
409 36 2
410 32 85
411 74 8
412 8 71
413 27 20
414 23 47
415 10 66
416 0 64
417 46 62
418 92 90
419 51 85
420 77 61
421 50 63
422 56 48
423 97 62
424 29 58
425 83 80
426 5 69
427 39 100
428 61 76
429 86 37
430 75 80
431 98 54
432 16 55
433 48 65
434 37 68
435 1 19
436 44 31
437 88 5
438 28 57
439 93 14
440 4 12
441 67 52
442 65 17
443 80 79
444 53 52
445 92 6
446 49 43
447 41 0
448 33 97
449 96 100
450 85 65
451 64 19
452 73 62
453 20 71
454 87 71
455 34 94
456 78 51
457 85 99
458 45 90
459 93 17
460 93 10
461 70 5
462 46 68
463 52 21
464 49 0
465 96 93
466 15 65
467 71 80
468 61 6
469 54 36
470 36 14
471 24 59
472 5 10
473 58 59
474 1 1
475 45 72
476 87 2
477 16 57
478 42 11
479 1 18
480 36 79
481 80 8
482 91 88
483 54 33
484 33 58
485 39 81
486 31 52
487 54 21
488 82 76
489 92 77
490 93 66
491 94 23
492 31 44
493 72 9
494 14 51
495 21 28
496 31 99
497 36 48
498 34 5
