# N=499  D=15  Area=100
# id x y
0 50 50
1 95 95
2 75 71
3 89 25
4 19 34
5 53 4
6 40 0
7 69 56
8 64 9
9 84 7
10 57 43
11 11 77
12 86 75
13 53 2
14 71 95
15 3 39
16 61 49
17 72 86
18 11 25
19 54 42
20 18 98
21 14 45
22 18 17
23 40 50
24 76 94
25 49 39
26 41 19
27 37 44
28 23 61
29 81 14
30 59 13
31 53 49
32 60 52
33 75 25
34 20 18
35 1 42
36 43 45
37 47 22
38 2 96
39 40 21
40 14 66
41 22 87
42 27 89
43 49 18
44 33 16
45 68 90
46 84 12
47 71 96
48 57 78
49 62 57
50 33 30
51 43 52
52 19 78
53 40 84
54 56 48
55 6 48
56 92 24
57 88 43
58 18 94
59 26 11
60 45 47
61 94 52
62 40 60
63 100 9
64 16 34
65 33 34
66 86 64
67 19 3
68 7 76
69 9 86
70 72 38
71 89 9
72 75 45
73 4 0
74 90 30
75 69 23
76 14 90
77 17 47
78 6 74
79 1 98
80 54 62
81 45 85
82 3 68
83 95 97
84 17 55
85 71 84
86 61 97
87 20 70
88 85 83
89 5 38
90 19 89
91 36 33
92 86 1
93 79 59
94 64 33
95 85 41
96 28 37
97 33 52
98 25 60
99 47 51
100 6 66
101 79 25
102 7 47
103 8 57
104 50 35
105 46 33
106 69 94
107 1 68
108 97 90
109 12 47
110 17 11
111 61 74
112 45 80
113 0 39
114 61 46
115 84 19
116 93 62
117 82 58
118 36 24
119 62 43
120 56 49
121 95 10
122 59 20
123 41 2
124 20 4
125 23 22
126 22 52
127 85 50
128 72 99
129 54 37
130 5 90
131 8 58
132 66 58
133 99 98
134 12 14
135 59 21
136 27 37
137 12 55
138 70 90
139 65 28
140 92 42
141 37 100
142 90 40
143 19 18
144 91 0
145 53 58
146 66 34
147 11 86
148 51 42
149 69 15
150 90 57
151 38 69
152 99 71
153 5 10
154 19 49
155 48 69
156 74 76
157 80 30
158 47 66
159 40 94
160 28 36
161 6 78
162 60 42
163 66 11
164 25 76
165 52 65
166 79 14
167 14 23
168 32 48
169 92 57
170 19 98
171 40 82
172 31 20
173 44 47
174 12 62
175 82 26
176 97 55
177 59 52
178 14 83
179 29 47
180 82 30
181 27 6
182 12 80
183 49 97
184 86 88
185 71 36
186 100 42
187 0 78
188 17 20
189 52 37
190 58 71
191 74 2
192 66 71
193 86 44
194 56 91
195 90 2
196 99 13
197 84 27
198 70 76
199 87 15
200 46 12
201 20 11
202 20 53
203 16 78
204 19 33
205 47 37
206 69 58
207 62 8
208 14 14
209 9 12
210 94 54
211 99 83
212 36 12
213 92 95
214 22 94
215 3 28
216 34 60
217 85 84
218 42 14
219 43 41
220 63 98
221 99 6
222 96 42
223 90 55
224 69 1
225 51 34
226 52 52
227 9 75
228 98 24
229 47 48
230 60 95
231 61 22
232 92 22
233 64 11
234 29 44
235 83 24
236 18 4
237 96 82
238 34 14
239 1 65
240 69 90
241 39 5
242 19 83
243 60 99
244 35 1
245 34 65
246 5 3
247 49 91
248 88 24
249 1 15
250 67 85
251 10 88
252 12 88
253 90 6
254 78 78
255 59 22
256 50 41
257 11 74
258 68 38
259 47 60
260 21 31
261 1 20
262 46 85
263 3 78
264 65 76
265 80 75
266 61 48
267 19 84
268 56 26
269 65 11
270 34 18
271 14 78
272 67 10
273 44 71
274 78 93
275 90 17
276 21 51
277 93 6
278 68 44
279 89 93
280 56 32
281 52 61
282 69 37
283 63 34
284 29 93
285 18 15
286 94 6
287 26 68
288 93 8
289 44 7
290 32 62
291 50 14
292 69 17
293 3 86
294 27 69
295 77 95
296 12 32
297 44 89
298 16 95
299 82 74
300 87 89
301 67 26
302 41 76
303 87 94
304 11 61
305 62 7
306 51 98
307 12 90
308 54 24
309 4 58
310 63 58
311 9 34
312 83 67
313 27 32
314 24 91
315 24 48
316 52 26
317 100 60
318 20 51
319 39 35
320 48 56
321 12 87
322 49 86
323 67 82
324 66 14
325 89 99
326 27 11
327 7 89
328 69 79
329 82 98
330 53 86
331 14 44
332 75 60
333 39 89
334 68 3
335 27 18
336 19 86
337 56 6
338 45 29
339 59 66
340 91 2
341 87 73
342 31 91
343 8 72
344 4 45
345 51 39
346 49 75
347 60 4
348 70 80
349 42 7
350 32 39
351 28 48
352 89 84
353 57 1
354 80 5
355 10 45
356 20 34
357 2 70
358 1 61
359 24 79
360 69 28
361 1 91
362 90 15
363 78 15
364 50 48
365 80 65
366 33 24
367 30 83
368 73 36
369 35 2
370 80 89
371 41 74
372 67 29
373 13 65
374 49 78
375 72 49
376 81 65
377 77 32
378 88 91
379 45 57
380 32 43
381 81 35
382 25 74
383 18 0
384 42 96
385 92 17
386 14 28
387 23 46
388 73 60
389 29 79
390 87 77
391 32 61
392 46 3
393 32 9
394 68 1
395 39 24
396 85 31
397 40 7
398 94 0
399 77 11
400 54 11
401 43 49
402 68 21
403 35 69
404 69 34
405 63 35
406 13 30
407 86 20
408 40 3
409 14 75
410 32 47
411 75 18
412 60 39
413 86 57
414 64 84
415 95 87
416 22 88
417 95 67
418 42 33
419 63 97
420 48 44
421 91 21
422 37 50
423 11 92
424 28 67
425 73 40
426 44 78
427 20 54
428 58 42
429 0 30
430 55 50
431 32 41
432 12 1
433 81 97
434 92 25
435 47 32
436 53 33
437 40 45
438 31 57
439 16 32
440 83 42
441 11 91
442 99 66
443 44 4
444 63 63
445 70 78
446 57 6
447 89 26
448 35 59
449 73 69
450 38 27
451 41 45
452 29 48
453 39 56
454 11 46
455 94 68
456 39 70
457 47 79
458 4 99
459 0 92
460 21 59
461 4 94
462 25 7
463 15 10
464 94 4
465 74 91
466 44 3
467 84 41
468 80 23
469 30 94
470 87 86
471 25 36
472 43 26
473 43 85
474 88 49
475 62 34
476 85 70
477 30 60
478 69 4
479 15 66
480 64 44
481 42 37
482 89 50
483 77 35
484 79 97
485 99 33
486 20 82
487 88 48
488 39 88
489 32 34
490 25 28
491 76 1
492 58 53
493 28 41
494 53 70
495 99 64
496 48 1
497 31 74
498 99 88
