# N=499  D=15  Area=100
# id x y
0 50 50
1 50 77
2 95 72
3 67 77
4 79 86
5 4 1
6 90 76
7 55 51
8 82 26
9 0 2
10 5 22
11 68 91
12 24 82
13 23 2
14 45 20
15 35 62
16 20 82
17 72 8
18 20 39
19 46 16
20 63 100
21 16 73
22 22 25
23 8 98
24 31 28
25 32 21
26 98 70
27 82 43
28 30 94
29 83 81
30 39 6
31 36 79
32 26 79
33 99 54
34 10 56
35 5 96
36 81 29
37 92 63
38 32 19
39 28 68
40 88 34
41 33 16
42 19 15
43 80 4
44 64 91
45 13 62
46 13 31
47 3 26
48 71 25
49 27 5
50 50 24
51 36 81
52 18 73
53 1 32
54 8 40
55 84 39
56 45 33
57 46 85
58 32 47
59 46 36
60 72 9
61 97 79
62 31 70
63 83 46
64 13 11
65 9 83
66 49 55
67 92 42
68 57 94
69 70 59
70 35 25
71 2 15
72 21 80
73 25 85
74 9 3
75 60 2
76 65 100
77 50 55
78 13 32
79 29 41
80 57 0
81 62 54
82 35 94
83 13 52
84 17 16
85 37 50
86 20 4
87 15 49
88 66 48
89 78 82
90 98 78
91 97 9
92 99 90
93 15 85
94 28 37
95 2 91
96 58 2
97 34 63
98 4 2
99 44 94
100 77 43
101 2 16
102 94 84
103 18 83
104 70 76
105 65 81
106 43 43
107 87 22
108 87 37
109 37 62
110 43 88
111 84 4
112 43 65
113 76 48
114 89 83
115 74 44
116 97 54
117 56 89
118 88 65
119 78 94
120 42 11
121 72 47
122 86 16
123 74 29
124 69 42
125 27 24
126 94 92
127 6 38
128 13 40
129 66 3
130 13 79
131 0 90
132 4 14
133 15 39
134 55 65
135 32 86
136 73 53
137 11 92
138 67 55
139 29 96
140 14 78
141 63 66
142 32 37
143 73 81
144 49 30
145 43 94
146 7 75
147 89 97
148 70 71
149 64 36
150 24 21
151 80 33
152 64 24
153 77 26
154 29 64
155 13 51
156 46 92
157 45 96
158 54 45
159 76 64
160 18 91
161 29 15
162 64 61
163 17 74
164 53 79
165 85 51
166 4 38
167 13 96
168 76 54
169 76 42
170 71 97
171 53 10
172 20 46
173 32 91
174 18 80
175 86 54
176 98 35
177 87 8
178 36 86
179 72 73
180 56 44
181 95 67
182 52 7
183 10 45
184 27 89
185 38 54
186 0 68
187 63 0
188 75 22
189 99 66
190 56 63
191 15 45
192 18 59
193 42 18
194 67 97
195 98 50
196 59 2
197 45 76
198 81 92
199 2 32
200 30 80
201 62 87
202 83 60
203 38 50
204 24 91
205 10 28
206 98 11
207 56 71
208 83 10
209 92 26
210 17 56
211 22 6
212 69 63
213 99 30
214 3 61
215 32 79
216 36 78
217 84 27
218 52 13
219 37 74
220 61 19
221 39 72
222 42 92
223 22 13
224 14 18
225 84 11
226 2 89
227 98 77
228 61 81
229 73 72
230 53 32
231 11 55
232 20 16
233 76 59
234 33 94
235 3 80
236 51 27
237 23 80
238 33 2
239 95 15
240 83 67
241 89 100
242 56 78
243 75 76
244 62 70
245 16 64
246 25 34
247 96 99
248 61 62
249 56 38
250 77 62
251 94 49
252 69 8
253 20 52
254 56 83
255 19 8
256 9 46
257 30 73
258 20 64
259 29 10
260 87 0
261 96 27
262 71 55
263 2 54
264 89 50
265 14 44
266 100 94
267 53 59
268 0 94
269 30 45
270 17 59
271 32 59
272 83 7
273 9 30
274 80 80
275 95 20
276 29 62
277 16 71
278 9 41
279 70 94
280 8 39
281 88 86
282 71 12
283 33 17
284 11 79
285 86 14
286 71 29
287 77 13
288 25 32
289 84 33
290 94 23
291 17 30
292 78 33
293 100 31
294 0 29
295 77 44
296 82 71
297 5 55
298 82 89
299 71 48
300 92 49
301 67 58
302 92 66
303 80 98
304 70 11
305 31 26
306 3 36
307 46 99
308 64 4
309 4 87
310 69 4
311 84 22
312 79 19
313 34 9
314 7 55
315 46 52
316 76 88
317 35 13
318 17 98
319 40 57
320 39 47
321 22 47
322 46 45
323 66 30
324 36 70
325 67 70
326 100 61
327 70 79
328 16 47
329 87 64
330 21 24
331 0 89
332 44 87
333 1 2
334 22 2
335 6 63
336 10 49
337 100 48
338 46 72
339 30 46
340 4 26
341 19 84
342 83 6
343 79 85
344 85 60
345 11 98
346 51 68
347 32 8
348 26 16
349 15 16
350 35 76
351 23 76
352 24 81
353 26 31
354 12 89
355 51 8
356 70 16
357 10 90
358 45 62
359 13 71
360 58 63
361 3 64
362 19 33
363 36 6
364 65 13
365 86 17
366 13 13
367 38 80
368 57 35
369 38 97
370 26 20
371 12 30
372 51 51
373 87 3
374 20 49
375 50 8
376 57 74
377 64 73
378 23 52
379 26 23
380 38 91
381 57 21
382 91 77
383 18 88
384 55 91
385 10 64
386 43 17
387 35 78
388 98 22
389 66 23
390 58 79
391 40 59
392 74 60
393 17 82
394 75 87
395 3 86
396 76 87
397 54 23
398 75 83
399 84 30
400 95 21
401 97 66
402 14 88
403 77 71
404 65 96
405 54 58
406 89 47
407 64 27
408 97 47
409 99 81
410 43 24
411 75 8
412 74 14
413 40 98
414 8 53
415 99 15
416 11 60
417 44 1
418 50 52
419 68 68
420 83 95
421 87 53
422 1 65
423 6 96
424 60 86
425 8 68
426 27 16
427 35 71
428 87 74
429 20 7
430 52 97
431 89 52
432 23 90
433 46 74
434 41 62
435 47 8
436 58 34
437 60 60
438 60 36
439 8 67
440 10 57
441 67 39
442 34 25
443 2 7
444 39 61
445 91 67
446 28 51
447 2 85
448 36 75
449 66 71
450 8 92
451 71 71
452 12 48
453 53 84
454 3 40
455 47 92
456 22 84
457 75 65
458 12 7
459 6 59
460 67 16
