# N=499  D=15  Area=100
# id x y
0 50 50
1 69 75
2 30 0
3 69 25
4 12 99
5 88 47
6 26 32
7 92 76
8 50 59
9 44 80
10 10 78
11 51 83
12 85 13
13 85 89
14 38 50
15 54 55
16 23 56
17 69 24
18 80 18
19 61 27
20 30 3
21 100 0
22 96 38
23 28 66
24 44 59
25 72 49
26 81 65
27 71 24
28 91 80
29 41 10
30 3 45
31 53 27
32 17 26
33 41 85
34 57 31
35 61 59
36 17 98
37 55 44
38 70 86
39 89 36
40 40 10
41 37 82
42 73 83
43 26 50
44 84 92
45 39 100
46 73 3
47 93 12
48 93 80
49 76 42
50 68 55
51 91 15
52 16 56
53 36 89
54 53 68
55 0 22
56 9 58
57 28 77
58 63 71
59 46 95
60 85 49
61 36 3
62 32 45
63 5 51
64 95 92
65 97 22
66 61 75
67 58 27
68 83 70
69 94 23
70 26 84
71 54 82
72 0 99
73 22 4
74 29 1
75 92 80
76 12 56
77 62 79
78 88 5
79 54 79
80 29 73
81 88 63
82 48 28
83 76 28
84 29 78
85 38 60
86 4 12
87 92 89
88 98 84
89 98 92
90 6 49
91 61 81
92 63 25
93 41 80
94 46 43
95 96 93
96 61 26
97 28 28
98 79 42
99 21 53
100 71 23
101 84 13
102 80 2
103 65 20
104 42 28
105 65 61
106 49 23
107 1 31
108 67 96
109 15 89
110 99 10
111 1 9
112 10 53
113 11 44
114 85 30
115 65 70
116 27 63
117 56 10
118 70 67
119 86 80
120 22 58
121 23 14
122 69 6
123 92 48
124 62 58
125 42 9
126 98 82
127 6 0
128 63 17
129 39 84
130 72 6
131 51 42
132 25 29
133 17 18
134 45 30
135 81 30
136 3 4
137 12 75
138 23 39
139 8 48
140 29 90
141 94 66
142 37 27
143 81 21
144 29 67
145 27 73
146 46 17
147 8 77
148 13 71
149 73 33
150 38 15
151 10 90
152 51 13
153 98 41
154 98 34
155 4 19
156 7 54
157 66 41
158 58 71
159 57 15
160 58 61
161 57 60
162 56 94
163 94 67
164 2 92
165 52 35
166 83 77
167 76 36
168 45 34
169 98 85
170 59 90
171 76 35
172 87 18
173 15 83
174 75 83
175 77 8
176 16 71
177 7 87
178 15 100
179 5 59
180 85 8
181 53 6
182 12 52
183 33 6
184 35 63
185 35 75
186 8 57
187 23 10
188 38 22
189 95 52
190 36 18
191 88 90
192 25 15
193 41 92
194 83 3
195 19 70
196 69 45
197 97 33
198 49 7
199 55 11
200 96 70
201 7 81
202 43 62
203 79 41
204 22 87
205 77 28
206 86 22
207 87 97
208 60 57
209 31 19
210 16 38
211 9 28
212 33 87
213 85 32
214 45 85
215 0 29
216 19 72
217 39 28
218 0 85
219 92 2
220 63 11
221 9 43
222 29 27
223 16 15
224 83 37
225 37 40
226 95 70
227 47 88
228 74 8
229 37 73
230 23 68
231 67 50
232 50 51
233 9 93
234 27 25
235 42 80
236 80 53
237 77 88
238 10 61
239 62 14
240 81 4
241 65 98
242 0 72
243 41 52
244 44 94
245 11 56
246 74 28
247 41 83
248 9 16
249 46 39
250 22 100
251 12 88
252 58 8
253 19 80
254 8 83
255 2 38
256 24 76
257 40 68
258 91 52
259 1 86
260 82 24
261 4 54
262 95 83
263 39 22
264 60 41
265 95 33
266 88 18
267 30 84
268 3 70
269 32 67
270 79 38
271 60 68
272 94 25
273 27 81
274 67 48
275 74 89
276 15 4
277 100 66
278 36 4
279 89 72
280 71 49
281 71 61
282 36 96
283 48 26
284 62 11
285 86 54
286 90 21
287 96 90
288 98 97
289 94 60
290 82 86
291 62 81
292 34 8
293 80 9
294 33 39
295 54 74
296 96 41
297 30 39
298 5 82
299 79 88
300 86 7
301 49 11
302 63 56
303 55 7
304 59 77
305 57 71
306 3 2
307 17 55
308 97 27
309 28 23
310 42 74
311 37 4
312 93 5
313 41 97
314 29 84
315 12 39
316 15 23
317 33 24
318 86 20
319 83 7
320 70 48
321 71 1
322 44 10
323 82 95
324 64 3
325 48 68
326 15 80
327 42 65
328 51 20
329 10 15
330 68 64
331 26 46
332 95 5
333 18 38
334 29 22
335 63 38
336 8 62
337 13 36
338 43 17
339 38 21
340 4 48
341 11 94
342 94 85
343 9 52
344 85 96
345 66 58
346 32 80
347 60 35
348 76 78
349 6 84
350 50 28
351 70 72
352 10 49
353 0 8
354 69 7
355 16 72
356 81 99
357 94 10
358 78 56
359 76 25
360 69 58
361 20 19
362 65 59
363 15 10
364 17 67
365 47 91
366 20 92
367 25 8
368 63 65
369 56 14
370 43 71
371 9 42
372 75 16
373 89 62
374 97 41
375 90 76
376 5 14
377 56 31
378 35 72
379 94 54
380 43 48
381 26 0
382 88 59
383 31 54
384 63 62
385 52 57
386 28 90
387 64 39
388 99 62
389 92 75
390 24 49
391 13 7
392 98 70
393 90 22
394 58 58
395 69 73
396 32 33
397 99 83
398 9 68
399 80 71
400 99 35
401 20 35
402 55 74
403 95 71
404 25 61
405 6 48
406 54 11
407 14 54
408 23 9
409 55 60
410 1 75
411 6 78
412 49 49
413 7 0
414 11 3
415 23 58
416 63 58
417 27 9
418 16 39
419 42 83
420 28 85
421 87 79
422 90 78
423 7 5
424 20 95
425 36 31
426 20 4
427 62 86
428 38 77
429 77 38
430 48 37
431 28 50
432 10 62
433 3 47
434 1 41
435 24 30
436 53 2
437 0 31
438 55 57
439 71 0
440 25 68
441 78 22
442 26 1
443 11 39
444 10 43
445 66 52
446 20 59
447 5 22
448 98 18
449 83 98
450 3 5
451 22 32
452 94 35
453 1 33
454 40 89
455 16 83
456 58 32
457 8 71
458 28 65
459 14 72
460 82 49
461 24 80
462 55 54
463 63 3
464 62 80
465 73 12
466 75 54
467 22 70
468 16 59
469 25 25
470 1 23
471 51 2
472 8 21
473 19 3
474 22 66
475 54 29
476 39 41
477 64 81
478 11 35
479 15 51
480 46 21
481 26 35
482 26 41
483 9 60
484 39 3
485 76 22
486 32 65
487 74 79
488 34 62
489 98 59
490 59 82
491 93 23
492 15 21
493 76 32
494 15 78
495 82 76
496 82 0
497 74 45
498 2 89
