# N=499  D=15  Area=100
# id x y
0 50 50
1 10 50
2 7 12
3 90 68
4 0 78
5 24 96
6 47 66
7 68 62
8 54 32
9 69 97
10 73 11
11 50 79
12 96 74
13 18 3
14 76 46
15 89 51
16 18 25
17 39 99
18 73 13
19 49 12
20 20 81
21 15 43
22 72 90
23 44 73
24 21 67
25 87 14
26 35 87
27 7 30
28 80 79
29 23 61
30 75 91
31 87 13
32 83 13
33 95 24
34 14 61
35 72 95
36 81 39
37 96 86
38 52 30
39 30 58
40 37 72
41 3 76
42 51 98
43 10 25
44 17 44
45 93 76
46 68 44
47 51 95
48 45 60
49 36 71
50 73 15
51 98 26
52 10 51
53 86 54
54 99 7
55 81 50
56 90 17
57 45 35
58 44 50
59 21 93
60 38 16
61 9 18
62 84 51
63 4 64
64 48 45
65 81 38
66 79 96
67 94 51
68 53 0
69 6 87
70 89 40
71 77 99
72 96 97
73 23 86
74 45 27
75 79 13
76 71 51
77 86 84
78 64 39
79 89 19
80 79 54
81 21 55
82 77 88
83 63 85
84 21 36
85 68 39
86 5 57
87 30 88
88 40 28
89 33 36
90 69 9
91 73 39
92 68 35
93 6 60
94 77 31
95 69 23
96 60 30
97 92 42
98 79 73
99 6 84
100 11 81
101 71 10
102 83 15
103 12 21
104 67 98
105 18 1
106 33 54
107 92 62
108 85 40
109 64 57
110 56 99
111 50 9
112 97 69
113 73 14
114 90 95
115 46 54
116 41 23
117 43 1
118 59 58
119 71 17
120 32 21
121 96 90
122 58 62
123 91 38
124 59 60
125 92 76
126 99 9
127 18 8
128 8 67
129 79 39
130 59 76
131 18 61
132 92 75
133 79 67
134 67 17
135 82 16
136 51 31
137 16 77
138 81 86
139 78 63
140 56 58
141 32 49
142 88 88
143 51 32
144 13 94
145 17 72
146 45 52
147 42 84
148 96 68
149 20 57
150 92 21
151 90 62
152 73 81
153 6 50
154 3 11
155 4 79
156 5 34
157 21 45
158 88 81
159 89 99
160 77 27
161 96 79
162 17 41
163 2 3
164 28 0
165 40 78
166 31 42
167 57 41
168 80 63
169 31 96
