# N=499  D=15  Area=100
# id x y
0 50 50
1 81 5
2 78 36
3 14 28
4 48 84
5 31 98
6 99 32
7 3 52
8 1 29
9 7 27
10 6 36
11 71 93
12 93 1
13 76 47
14 74 88
15 84 77
16 79 74
17 89 43
18 6 55
19 54 78
20 3 32
21 76 4
22 90 12
23 61 22
24 65 92
25 70 18
26 43 29
27 71 56
28 60 84
29 49 59
30 86 60
31 61 0
32 78 58
33 94 74
34 10 23
35 70 36
36 86 66
37 42 41
38 70 88
39 30 98
40 89 77
41 39 65
42 77 88
43 27 69
44 74 47
45 56 25
46 3 92
47 3 23
48 67 43
49 36 11
50 77 79
51 26 29
52 38 14
53 51 35
54 55 86
55 49 81
56 53 65
57 31 86
58 97 80
59 53 9
60 47 73
61 22 81
62 9 91
63 93 37
64 30 48
65 8 65
66 75 92
67 44 45
68 1 97
69 50 30
70 11 8
71 94 24
72 62 63
73 53 84
74 83 20
75 36 26
76 57 55
77 77 82
78 54 97
79 43 88
80 74 26
81 37 76
82 75 33
83 25 29
84 50 70
85 52 92
86 44 72
87 13 44
88 59 29
89 74 42
90 63 44
91 100 42
92 63 83
93 76 66
94 83 14
95 60 6
96 63 76
97 61 33
98 16 58
99 25 18
100 20 69
101 41 77
102 22 14
103 68 23
104 15 86
105 22 23
106 73 94
107 19 13
108 67 100
109 72 85
110 48 35
111 93 24
112 33 16
113 11 51
114 88 11
115 90 7
116 66 11
117 19 82
118 7 79
119 96 5
120 32 75
121 64 4
122 79 51
123 63 11
124 78 69
125 51 75
126 45 72
127 46 28
128 33 68
129 41 32
130 0 85
131 65 77
132 70 17
133 83 72
134 81 46
135 54 60
136 0 94
137 10 61
138 57 78
139 40 73
140 13 11
141 77 8
142 19 55
143 58 82
144 87 41
145 22 80
146 16 5
147 90 44
148 69 47
149 62 38
150 15 22
151 19 29
152 11 88
153 34 9
154 72 92
155 47 15
156 61 17
157 100 80
158 17 74
159 51 2
160 14 34
161 22 69
162 5 34
163 81 67
164 27 78
165 92 78
166 12 97
167 14 77
168 80 51
169 5 13
170 64 10
171 74 19
172 45 19
173 4 66
174 97 90
175 54 82
176 54 13
177 75 59
178 47 71
179 80 98
180 35 98
181 98 33
182 27 99
183 60 21
184 27 51
185 33 42
186 20 55
187 42 36
188 98 100
189 26 46
190 96 13
191 70 44
192 30 82
193 39 97
194 15 30
195 0 60
196 31 53
197 67 90
198 13 86
199 5 73
200 21 70
201 70 37
202 69 11
203 82 63
204 81 91
205 10 66
206 34 41
207 19 28
208 47 98
209 21 90
210 30 28
211 18 8
212 100 1
213 47 21
214 32 87
215 74 70
216 55 19
217 31 3
218 41 0
219 66 78
220 41 78
221 97 28
222 41 74
223 86 23
224 81 31
225 95 1
226 96 69
227 91 6
228 62 50
229 72 98
230 69 65
231 20 46
232 32 20
233 16 13
234 71 96
235 4 94
236 25 13
237 80 93
238 86 99
239 7 65
240 33 71
241 7 76
242 98 11
243 85 58
244 54 11
245 51 97
246 38 33
247 41 51
248 29 27
249 71 1
250 80 79
251 79 45
252 86 24
253 42 99
254 85 15
255 59 85
256 57 26
257 100 17
258 60 2
259 49 40
260 95 59
261 54 81
262 5 30
263 67 52
264 34 21
265 93 49
266 19 0
267 86 86
268 81 93
269 89 96
270 90 2
271 59 75
272 35 21
273 94 3
274 50 67
275 43 30
276 71 71
277 15 83
278 46 27
279 48 72
280 52 81
281 10 100
282 30 10
283 71 0
284 56 9
285 37 69
286 62 16
287 96 11
288 89 91
289 83 13
290 34 61
291 46 29
292 7 94
293 31 48
294 1 76
295 18 60
296 59 69
297 62 66
298 97 73
299 98 29
300 13 92
301 32 35
302 2 18
303 90 53
304 30 42
305 14 88
306 23 67
307 78 62
308 72 26
309 20 33
310 15 31
311 37 49
312 48 25
313 69 50
314 0 22
315 68 12
316 35 83
317 95 22
318 1 69
319 83 91
320 22 47
321 56 57
322 99 44
323 37 53
324 81 35
325 2 26
326 73 45
327 58 68
328 59 68
329 50 99
330 84 51
331 3 26
332 62 30
333 18 45
334 3 8
335 58 81
336 70 14
337 9 31
338 54 21
339 45 30
340 59 10
341 82 47
342 35 52
343 57 40
344 69 95
345 51 4
346 60 62
347 91 22
348 54 70
349 64 82
350 43 89
351 79 48
352 95 81
353 42 5
354 90 22
355 35 10
356 68 92
357 46 31
358 4 46
359 63 29
360 26 24
361 15 58
362 4 88
363 29 88
364 39 11
365 92 32
366 8 0
367 22 8
368 29 62
369 24 47
370 92 55
371 18 1
372 57 2
373 15 46
374 33 34
375 83 89
376 80 67
377 92 34
378 36 78
379 0 14
380 29 29
381 53 88
382 78 6
383 59 80
384 10 16
385 22 78
386 15 79
387 85 26
388 14 16
389 67 96
390 0 56
391 65 95
392 68 68
393 40 64
394 73 73
395 69 84
396 20 45
397 53 99
398 4 30
399 18 35
400 5 5
401 40 36
402 16 14
403 33 83
404 79 11
405 68 63
406 92 18
407 100 43
408 45 87
409 40 26
410 34 23
