# N=499  D=15  Area=100
# id x y
0 50 50
1 10 63
2 13 43
3 70 6
4 4 40
5 84 14
6 35 49
7 20 84
8 95 54
9 77 19
10 45 13
11 37 71
12 74 8
13 8 90
14 35 42
15 38 57
16 26 16
17 25 63
18 69 96
19 13 62
20 75 40
21 52 95
22 87 62
23 47 85
24 46 30
25 82 21
26 24 9
27 90 72
28 88 60
29 92 64
30 47 32
31 77 55
32 2 94
33 46 39
34 45 79
35 72 64
36 94 16
37 88 54
38 28 81
39 73 88
40 26 45
41 95 40
42 49 56
43 67 50
44 43 48
45 19 1
46 44 63
47 66 15
48 44 66
49 69 16
50 74 67
51 13 1
52 99 48
53 4 94
54 90 20
55 32 89
56 46 38
57 0 96
58 3 40
59 4 87
60 15 20
61 82 15
62 71 85
63 69 50
64 100 10
65 34 92
66 7 99
67 92 62
68 85 70
69 49 29
70 80 32
71 15 73
72 74 99
73 45 70
74 14 22
75 43 98
76 69 97
77 63 24
78 74 43
79 91 44
80 57 60
81 28 23
82 15 83
83 30 90
84 30 40
85 86 68
86 97 90
87 3 71
88 13 11
89 76 55
90 83 35
91 10 88
92 43 6
93 9 99
94 87 3
95 100 62
96 94 46
97 12 4
98 48 35
99 9 53
100 78 38
101 53 10
102 37 8
103 67 36
104 74 100
105 58 21
106 97 52
107 89 66
108 46 13
109 21 32
110 65 52
111 44 5
112 30 30
113 35 52
114 42 75
115 39 25
116 62 86
117 67 46
118 29 8
119 27 2
120 19 48
121 21 66
122 13 15
123 79 80
124 15 86
125 77 93
126 24 51
127 28 85
128 73 68
129 90 27
130 37 72
131 60 1
132 23 77
133 90 28
134 25 39
135 90 52
136 20 0
137 100 89
138 18 52
139 99 56
140 100 95
141 83 92
142 11 78
143 45 61
144 28 32
145 54 22
146 50 54
147 22 28
148 82 64
149 30 10
150 9 71
151 9 84
152 93 65
153 41 69
154 4 22
155 20 15
156 64 48
157 50 65
158 95 29
159 72 83
160 53 11
161 21 43
162 44 10
163 8 62
164 59 84
165 10 26
166 69 59
167 32 40
168 99 14
169 97 75
170 46 34
171 76 62
172 100 1
173 22 81
174 2 42
175 22 57
176 77 11
177 100 47
178 45 23
179 100 79
180 28 95
181 96 15
182 1 1
183 21 65
184 22 74
185 78 6
186 33 30
187 30 69
188 30 81
189 88 56
190 75 28
191 85 56
192 46 19
193 69 84
194 92 38
195 64 41
196 74 35
197 47 36
198 74 38
199 98 82
