# N=499  D=15  Area=100
# id x y
0 50 50
1 0 65
2 39 18
3 36 81
4 2 63
5 62 53
6 34 28
7 42 94
8 30 16
9 67 26
10 18 23
11 90 85
12 67 57
13 9 93
14 79 55
15 7 38
16 8 58
17 32 19
18 32 28
19 56 94
20 11 98
21 37 88
22 11 65
23 61 69
24 91 90
25 0 28
26 95 48
27 95 78
28 49 82
29 60 93
30 91 46
31 14 54
32 2 96
33 61 79
34 56 13
35 37 72
36 14 24
37 37 55
38 55 36
39 42 22
40 46 36
41 85 2
42 22 53
43 49 31
44 1 59
45 8 78
46 60 44
47 7 5
48 74 68
49 95 62
50 35 93
51 9 97
52 80 36
53 79 41
54 28 10
55 67 20
56 35 13
57 26 37
58 24 16
59 44 99
60 82 29
61 75 5
62 17 85
63 67 86
64 1 75
65 62 19
66 22 28
67 98 64
68 78 34
69 38 31
70 78 52
71 86 54
72 74 93
73 35 61
74 70 39
75 66 10
76 22 30
77 43 17
78 98 26
79 97 31
80 39 22
81 74 69
82 81 15
83 51 49
84 66 11
85 94 56
86 12 99
87 21 10
88 35 90
89 17 66
90 49 90
91 8 63
92 29 19
93 49 88
94 75 25
95 2 29
96 75 21
97 84 48
98 79 2
99 3 10
100 24 49
101 14 30
102 98 24
103 92 14
104 56 49
105 32 27
106 71 26
107 87 5
108 61 59
109 86 0
110 7 26
111 25 0
112 80 25
113 81 79
114 71 34
115 57 100
116 7 83
117 82 49
118 92 33
119 55 53
120 60 4
121 95 47
122 49 66
123 50 4
124 71 5
125 98 69
126 100 78
127 8 31
128 3 62
129 44 26
130 1 24
131 13 35
132 37 73
133 5 61
134 6 62
135 69 67
136 12 28
137 24 36
138 50 5
139 37 29
140 11 26
141 28 92
142 79 49
143 37 31
144 32 75
145 12 66
146 33 45
147 4 27
148 97 50
149 66 25
150 13 77
151 19 67
152 69 48
153 69 20
154 14 93
155 41 46
156 68 71
157 25 46
158 44 61
159 7 69
160 97 37
161 76 47
162 23 45
163 10 10
164 4 54
165 87 21
166 71 86
167 21 97
168 76 21
169 60 42
170 76 43
171 32 55
172 45 46
173 93 5
174 70 98
175 24 74
176 21 30
177 13 32
178 86 7
179 60 26
180 4 90
181 85 20
182 100 14
183 50 66
184 58 7
185 95 59
186 88 27
187 52 24
188 0 60
189 90 11
190 42 57
191 35 39
192 34 92
193 97 97
194 89 83
195 48 24
196 17 76
197 23 19
198 88 76
199 76 69
200 31 75
201 40 20
202 99 95
203 7 56
204 27 17
205 71 58
206 32 97
207 14 84
208 14 85
209 52 22
210 71 51
211 38 61
212 60 96
213 52 73
214 29 14
215 38 32
216 10 21
217 18 40
218 64 67
219 26 92
220 93 0
221 55 93
222 83 35
223 86 10
224 73 1
225 66 0
226 72 54
227 58 93
228 73 70
229 21 45
230 86 63
231 2 73
232 28 23
233 5 59
234 59 80
235 90 61
236 5 3
237 50 84
238 22 16
239 60 82
240 14 67
241 95 36
242 39 60
243 98 44
244 7 48
245 72 16
246 33 17
247 39 1
248 26 64
249 99 70
250 39 30
251 13 92
252 28 99
253 63 24
254 29 40
255 39 48
256 32 2
257 56 87
258 95 65
259 53 48
260 99 32
261 39 41
262 38 62
263 6 51
264 17 61
265 47 68
266 49 41
267 24 42
268 89 29
269 78 95
270 53 30
271 24 10
272 41 57
273 73 26
274 5 92
275 80 1
276 36 74
277 41 65
278 19 26
279 9 63
280 86 68
281 96 90
282 67 3
283 28 29
284 98 1
285 99 97
286 91 100
287 29 49
288 6 18
289 10 14
290 63 59
291 98 55
292 59 70
293 63 91
294 56 29
295 90 8
296 54 75
297 63 15
298 57 71
299 38 9
300 41 94
301 62 12
302 44 0
303 61 2
304 48 6
305 91 28
306 4 30
307 68 74
308 33 53
309 51 47
310 73 90
311 60 38
312 41 9
313 43 50
314 44 100
315 90 49
316 80 37
317 39 71
318 34 14
319 76 87
320 96 62
321 42 46
322 37 74
323 2 85
324 81 100
325 42 34
326 35 77
327 44 46
328 88 45
329 57 79
330 25 87
331 91 8
332 35 62
333 60 98
334 41 60
335 73 85
336 82 46
337 33 99
338 35 7
339 99 66
340 42 2
341 76 61
342 69 83
343 38 83
344 19 37
345 49 91
346 88 41
347 69 87
348 29 83
349 99 55
350 66 96
351 34 73
352 4 81
353 24 89
354 87 83
355 21 57
356 60 49
357 8 57
358 33 7
359 36 71
360 81 77
361 7 98
362 83 100
363 79 53
364 32 25
365 42 42
366 55 90
367 17 54
368 30 10
369 46 11
370 49 62
371 59 15
372 8 38
373 21 38
374 39 66
375 87 66
376 15 10
377 45 42
378 79 63
379 16 84
380 62 80
381 12 95
382 45 84
383 48 0
384 82 100
385 23 83
386 18 18
387 95 57
388 86 39
389 86 65
390 25 33
391 33 48
392 81 86
393 59 8
394 86 98
395 26 17
396 70 24
397 3 23
398 74 55
399 60 90
400 27 2
401 3 55
402 49 71
403 7 31
404 0 45
405 39 99
406 3 65
407 97 42
408 4 35
409 79 46
410 2 22
411 40 0
412 29 31
413 93 9
414 67 90
415 77 66
416 19 93
417 11 82
418 3 80
419 1 1
420 99 4
421 19 91
422 19 96
423 100 45
424 15 89
425 10 64
426 37 42
427 16 27
428 89 50
429 3 27
430 79 36
431 57 85
432 88 34
433 6 32
434 100 39
435 84 38
436 45 87
437 85 75
438 68 8
439 62 72
440 33 87
441 35 94
442 55 16
443 16 83
444 53 87
445 93 50
446 59 12
447 12 86
448 79 72
449 63 82
450 17 49
451 70 73
452 6 69
453 27 93
454 34 19
455 3 21
456 89 5
457 46 37
458 92 90
459 51 45
460 93 68
461 36 4
462 29 35
463 95 15
464 71 25
465 3 45
466 55 19
467 65 16
468 89 31
469 87 60
470 90 31
471 10 16
472 92 71
473 6 93
474 34 85
475 20 34
476 66 82
477 13 0
478 67 45
479 88 95
480 93 15
481 15 29
482 9 20
483 9 89
484 85 53
485 8 50
486 19 100
487 8 90
488 64 61
489 43 88
490 75 95
491 13 3
492 42 49
493 62 26
494 45 98
495 56 65
496 60 23
497 17 22
498 9 10
