# N=150  D=15  Area=100
# id x y
0 50 50
1 97 0
2 1 7
3 97 51
4 15 85
5 70 33
6 19 75
7 15 1
8 20 87
9 86 44
10 73 15
11 92 51
12 1 31
13 49 47
14 18 97
15 43 10
16 73 37
17 6 56
18 78 50
19 89 98
20 76 81
21 29 24
22 30 72
23 54 55
24 16 60
25 26 79
26 51 36
27 14 53
28 57 35
29 67 94
30 7 99
31 62 96
32 53 92
33 70 61
34 54 72
35 67 47
36 32 55
37 54 98
38 84 7
39 32 30
40 80 39
41 90 3
42 9 33
43 90 14
44 14 92
45 11 74
46 70 74
47 1 92
48 66 48
49 64 42
50 28 17
51 57 38
52 72 46
53 30 24
54 68 6
55 35 2
56 56 79
57 23 65
58 40 1
59 53 5
60 73 17
61 72 53
62 59 84
63 21 20
64 73 12
65 46 4
66 9 65
67 16 54
68 23 84
69 94 98
70 60 27
71 60 1
72 81 33
73 61 87
74 0 43
75 48 97
76 77 76
77 52 62
78 3 20
79 77 84
80 64 35
81 67 68
82 94 31
83 36 65
84 63 72
85 30 11
86 93 23
87 77 33
88 46 9
89 57 33
90 8 38
91 93 82
92 41 11
93 90 40
94 7 80
95 74 96
96 79 20
97 56 28
98 22 77
99 12 10
100 95 84
101 91 31
102 100 47
103 4 31
104 57 49
105 14 1
106 46 46
107 35 86
108 85 88
109 56 37
110 72 1
111 41 1
112 46 12
113 66 29
114 32 29
115 21 61
116 81 20
117 41 62
118 17 33
119 44 10
120 58 50
121 81 48
122 77 39
123 50 94
124 40 68
125 81 59
126 91 19
127 0 60
128 84 69
129 93 78
130 44 95
131 47 45
132 89 50
133 39 2
134 9 7
135 49 58
136 93 28
137 2 57
138 78 55
139 19 87
140 7 46
141 16 63
142 26 1
143 1 20
144 37 55
145 43 37
146 9 73
147 31 61
148 70 71
149 15 52
