# N=150  D=15  Area=100
# id x y
0 50 50
1 22 16
2 10 69
3 27 79
4 68 5
5 95 50
6 14 19
7 34 49
8 98 33
9 51 52
10 10 74
11 97 46
12 99 2
13 49 42
14 39 97
15 26 81
16 83 99
17 91 43
18 6 67
19 95 77
20 34 76
21 62 30
22 75 25
23 39 21
24 11 29
25 19 19
26 50 80
27 58 45
28 16 77
29 39 100
30 34 41
31 50 22
32 70 48
33 58 35
34 32 63
35 100 89
36 62 7
37 11 100
38 99 61
39 45 83
40 74 83
41 13 97
42 0 67
43 98 8
44 24 31
45 99 23
46 50 84
47 40 56
48 87 10
49 69 60
50 53 89
51 78 65
52 76 89
53 46 22
54 45 13
55 5 25
56 81 33
57 74 10
58 35 11
59 99 38
60 69 29
61 100 68
62 2 54
63 59 53
64 54 5
65 97 86
66 27 98
67 71 36
68 28 58
69 36 37
70 0 43
71 59 62
72 29 81
73 61 94
74 26 96
75 50 13
76 32 22
77 3 75
78 37 66
79 91 17
80 28 48
81 36 19
82 5 8
83 58 75
84 64 92
85 23 89
86 4 61
87 22 90
88 8 76
89 13 91
90 21 74
91 79 78
92 30 11
93 60 84
94 56 70
95 47 32
96 57 26
97 9 47
98 23 62
99 53 40
100 61 10
101 73 30
102 48 42
103 11 11
104 59 39
105 69 67
106 36 2
107 91 7
108 38 1
109 90 42
110 73 38
111 20 48
112 1 62
113 50 12
114 88 10
115 69 24
116 51 88
117 43 16
118 41 73
119 11 23
120 58 80
121 94 7
122 16 86
123 76 62
124 43 33
125 66 71
126 99 28
127 61 43
128 1 35
129 68 4
130 83 22
131 18 70
132 92 43
133 36 86
134 36 81
135 95 16
136 78 98
137 64 17
138 90 82
139 55 45
140 27 85
141 17 28
142 21 13
143 77 74
144 84 76
145 70 12
146 81 50
147 63 1
148 9 40
149 63 42
