# N=150  D=15  Area=100
# id x y
0 50 50
1 93 64
2 15 10
3 71 14
4 3 90
5 90 73
6 16 25
7 54 0
8 97 28
9 90 75
10 9 41
11 80 6
12 31 49
13 83 27
14 9 91
15 1 59
16 45 69
17 52 82
18 82 23
19 3 48
20 23 55
21 37 64
22 36 79
23 75 55
24 96 31
25 23 43
26 98 53
27 12 10
28 51 20
29 30 33
30 38 91
31 27 58
32 57 87
33 49 72
34 72 10
35 91 20
36 30 68
37 69 88
38 15 57
39 24 13
40 2 40
41 63 57
42 64 20
43 93 1
44 57 34
45 85 96
46 49 78
47 33 33
48 87 42
49 65 42
50 79 70
51 65 83
52 87 51
53 27 82
54 34 16
55 74 85
56 10 13
57 81 88
58 86 25
59 53 11
60 49 77
61 9 67
62 57 25
63 72 14
64 48 55
65 40 90
66 4 39
67 94 59
68 0 8
69 86 14
70 88 70
71 34 93
72 1 55
73 98 93
74 96 70
75 51 100
76 84 58
77 64 15
78 53 25
79 86 11
80 74 5
81 32 24
82 60 91
83 26 47
84 84 100
85 27 18
86 61 85
87 70 76
88 24 91
89 34 22
90 99 3
91 63 60
92 38 84
93 97 30
94 31 88
95 74 94
96 3 16
97 42 39
98 12 66
99 57 5
100 58 79
101 84 45
102 71 68
103 46 72
104 45 6
105 52 8
106 84 66
107 19 82
108 5 41
109 59 21
110 34 38
111 77 31
112 20 85
113 79 8
114 67 9
115 95 38
116 83 97
117 23 69
118 23 1
119 68 4
120 68 54
121 96 38
122 88 46
123 86 54
124 51 2
125 3 88
126 19 1
127 24 48
128 73 18
129 10 67
130 85 87
131 14 34
132 10 1
133 83 35
134 62 33
135 71 47
136 60 84
137 1 61
138 37 61
139 86 78
140 63 78
141 36 40
142 65 10
143 93 95
144 0 65
145 2 51
146 2 57
147 53 39
148 27 100
149 81 100
