# N=150  D=15  Area=100
# id x y
0 50 50
1 17 32
2 36 13
3 99 3
4 91 18
5 1 17
6 88 42
7 72 99
8 14 50
9 71 77
10 7 99
11 61 61
12 57 40
13 38 71
14 72 71
15 97 79
16 61 69
17 28 92
18 17 97
19 92 50
20 86 43
21 3 95
22 92 80
23 25 3
24 53 77
25 71 56
26 45 53
27 71 61
28 25 16
29 32 5
30 23 25
31 92 3
32 56 69
33 27 0
34 2 34
35 59 100
36 93 5
37 8 75
38 99 65
39 33 1
40 30 8
41 73 68
42 81 40
43 100 22
44 0 27
45 62 53
46 30 1
47 71 3
48 64 10
49 43 58
50 83 34
51 54 21
52 73 59
53 79 91
54 34 6
55 42 15
56 59 97
57 15 86
58 54 29
59 18 9
60 35 59
61 28 9
62 78 37
63 56 45
64 19 87
65 23 78
66 96 31
67 54 81
68 49 46
69 93 11
70 39 24
71 87 29
72 13 62
73 85 74
74 12 26
75 30 18
76 53 92
77 100 69
78 85 12
79 11 78
80 16 86
81 6 51
82 65 44
83 10 51
84 63 22
85 78 94
86 60 3
87 31 14
88 70 5
89 57 6
90 91 39
91 41 42
92 92 17
93 31 99
94 93 7
95 77 29
96 91 31
97 60 11
98 53 80
99 82 100
100 26 4
101 46 32
102 66 6
103 8 65
104 0 84
105 35 92
106 97 16
107 33 9
108 8 30
109 69 68
110 22 26
111 51 3
112 60 49
113 83 14
114 13 93
115 23 37
116 86 58
117 43 68
118 74 13
119 22 53
120 27 94
121 30 37
122 62 75
123 13 15
124 8 63
125 26 39
126 28 62
127 76 68
128 37 23
129 17 31
130 40 39
131 74 6
132 67 2
133 0 31
134 34 5
135 61 28
136 76 42
137 69 2
138 53 41
139 59 8
140 36 55
141 93 99
142 81 68
143 72 51
144 81 87
145 73 45
146 98 40
147 44 4
148 59 31
149 1 23
