# N=150  D=15  Area=100
# id x y
0 50 50
1 48 33
2 59 5
3 35 5
4 43 61
5 8 86
6 39 50
7 8 79
8 31 29
9 34 76
10 89 43
11 82 54
12 73 66
13 9 68
14 49 90
15 32 6
16 57 34
17 97 23
18 24 10
19 22 46
20 14 16
21 95 73
22 21 10
23 4 37
24 26 13
25 87 41
26 67 58
27 65 66
28 29 34
29 51 48
30 43 34
31 29 83
32 62 41
33 81 27
34 64 67
35 37 93
36 93 54
37 84 13
38 61 81
39 93 23
40 53 78
41 39 59
42 53 86
43 34 9
44 4 72
45 71 13
46 55 36
47 78 96
48 61 67
49 54 14
50 44 87
51 19 79
52 49 44
53 12 16
54 46 57
55 8 21
56 0 52
57 43 35
58 23 21
59 83 42
60 65 96
61 38 70
62 45 7
63 62 16
64 57 58
65 25 29
66 7 68
67 31 35
68 15 93
69 70 92
70 60 34
71 91 92
72 30 42
73 25 84
74 39 12
75 57 61
76 66 46
77 89 9
78 76 79
79 98 88
80 80 0
81 10 5
82 18 34
83 18 60
84 57 3
85 81 3
86 21 17
87 0 85
88 40 45
89 33 88
90 93 37
91 44 74
92 56 14
93 83 50
94 37 74
95 27 51
96 83 0
97 94 57
98 70 51
99 12 75
100 11 59
101 36 22
102 92 75
103 53 49
104 35 4
105 15 95
106 35 34
107 52 73
108 85 3
109 58 93
110 30 81
111 88 16
112 92 30
113 4 60
114 5 25
115 85 18
116 44 79
117 48 12
118 40 29
119 63 71
120 59 15
121 27 58
122 83 81
123 92 72
124 15 80
125 54 30
126 34 90
127 15 14
128 57 85
129 38 64
130 10 57
131 81 85
132 44 78
133 94 26
134 94 31
135 64 46
136 8 97
137 82 36
138 87 12
139 7 49
140 75 13
141 51 83
142 79 68
143 9 76
144 88 93
145 60 75
146 6 36
147 39 51
148 73 33
149 46 90
