# N=150  D=15  Area=100
# id x y
0 50 50
1 64 72
2 1 3
3 88 71
4 50 14
5 25 28
6 76 24
7 77 91
8 15 7
9 42 84
10 17 17
11 82 93
12 94 14
13 53 87
14 1 28
15 39 92
16 100 99
17 1 69
18 43 94
19 22 60
20 47 27
21 26 30
22 11 85
23 94 38
24 94 65
25 2 60
26 26 63
27 1 73
28 87 32
29 67 85
30 49 93
31 51 88
32 13 19
33 50 58
34 46 43
35 39 17
36 47 37
37 97 21
38 30 33
39 59 19
40 1 7
41 69 89
42 9 42
43 73 9
44 34 92
45 84 9
46 73 99
47 20 16
48 88 72
49 27 59
50 54 2
51 26 4
52 9 57
53 38 72
54 18 25
55 4 71
56 27 63
57 48 83
58 50 53
59 0 11
60 33 46
61 94 51
62 52 96
63 98 88
64 30 0
65 6 25
66 27 54
67 17 19
68 49 24
69 19 68
70 52 57
71 61 21
72 80 1
73 69 28
74 14 47
75 77 39
76 89 49
77 57 37
78 14 61
79 66 61
80 1 42
81 83 6
82 53 43
83 31 81
84 91 99
85 55 35
86 75 30
87 39 21
88 37 71
89 97 82
90 42 20
91 96 26
92 56 22
93 36 42
94 70 77
95 65 70
96 6 68
97 39 53
98 27 67
99 3 6
100 45 71
101 28 44
102 32 100
103 78 40
104 78 49
105 19 95
106 77 84
107 38 32
108 52 36
109 76 90
110 75 89
111 53 48
112 20 42
113 88 58
114 85 15
115 15 26
116 5 4
117 95 28
118 68 15
119 63 36
120 73 54
121 90 0
122 24 92
123 89 97
124 36 80
125 7 62
126 92 70
127 89 55
128 53 11
129 82 4
130 61 81
131 32 68
132 7 58
133 12 56
134 100 77
135 52 55
136 57 88
137 64 46
138 99 75
139 77 1
140 12 5
141 53 4
142 23 7
143 35 70
144 18 12
145 24 33
146 79 65
147 94 90
148 42 17
149 20 27
