# N=150  D=15  Area=100
# id x y
0 50 50
1 83 41
2 53 29
3 55 53
4 26 64
5 44 71
6 95 85
7 49 56
8 53 81
9 20 56
10 25 50
11 41 52
12 26 83
13 38 61
14 27 85
15 72 19
16 0 86
17 35 48
18 48 33
19 59 32
20 56 51
21 40 60
22 79 39
23 85 35
24 20 45
25 9 37
26 26 95
27 3 1
28 30 89
29 54 22
30 10 95
31 52 34
32 71 51
33 17 82
34 24 27
35 90 93
36 72 48
37 76 65
38 97 57
39 92 18
40 44 52
41 23 84
42 34 73
43 60 69
44 19 24
45 18 21
46 9 47
47 35 2
48 78 26
49 94 62
50 66 50
51 87 22
52 31 10
53 94 40
54 92 68
55 99 67
56 1 72
57 23 66
58 52 71
59 66 84
60 41 18
61 76 40
62 83 0
63 92 83
64 40 75
65 18 32
66 84 85
67 15 87
68 15 77
69 25 31
70 6 62
71 40 98
72 11 78
73 1 24
74 0 98
75 43 25
76 100 18
77 22 49
78 18 77
79 75 4
80 55 7
81 12 45
82 37 11
83 15 91
84 49 11
85 71 65
86 93 39
87 0 53
88 61 95
89 18 46
90 81 7
91 83 40
92 42 57
93 50 49
94 43 61
95 11 49
96 99 56
97 22 81
98 1 86
99 88 84
100 73 18
101 49 62
102 78 63
103 98 35
104 64 51
105 51 57
106 12 26
107 99 82
108 58 25
109 29 13
110 57 92
111 69 43
112 75 77
113 25 17
114 7 14
115 13 2
116 11 39
117 41 22
118 12 88
119 62 98
120 98 13
121 33 75
122 41 68
123 93 76
124 74 73
125 50 16
126 12 80
127 63 26
128 85 6
129 10 42
130 2 69
131 5 91
132 97 30
133 39 44
134 13 75
135 82 46
136 39 66
137 59 54
138 78 33
139 97 54
140 78 48
141 83 9
142 64 24
143 71 54
144 25 27
145 71 48
146 45 28
147 61 19
148 95 68
149 71 94
