# N=150  D=15  Area=100
# id x y
0 50 50
1 64 72
2 24 100
3 19 75
4 14 86
5 17 97
6 56 78
7 79 4
8 73 38
9 23 95
10 48 10
11 38 74
12 86 71
13 83 29
14 1 85
15 98 3
16 95 20
17 31 18
18 33 81
19 81 17
20 41 86
21 44 47
22 98 37
23 49 72
24 97 37
25 65 30
26 59 6
27 100 71
28 40 83
29 82 91
30 62 48
31 99 99
32 52 100
33 19 84
34 85 5
35 53 15
36 20 38
37 93 27
38 63 17
39 0 75
40 89 74
41 85 71
42 11 54
43 54 16
44 22 64
45 55 87
46 7 12
47 40 79
48 100 14
49 30 51
50 59 15
51 84 55
52 84 20
53 30 16
54 50 93
55 85 18
56 39 49
57 37 44
58 72 99
59 4 10
60 66 7
61 18 17
62 18 75
63 97 94
64 35 21
65 56 67
66 28 71
67 39 53
68 91 73
69 43 8
70 68 10
71 0 26
72 17 92
73 100 10
74 21 71
75 76 23
76 48 11
77 94 78
78 83 54
79 16 34
80 35 55
81 15 69
82 74 61
83 33 49
84 59 38
85 91 22
86 42 95
87 56 90
88 13 34
89 85 82
90 11 78
91 0 34
92 79 53
93 61 60
94 49 96
95 79 76
96 10 70
97 70 100
98 57 45
99 99 56
100 97 83
101 32 38
102 67 88
103 96 44
104 79 82
105 92 48
106 48 36
107 37 7
108 82 34
109 46 54
110 55 37
111 48 26
112 9 39
113 44 61
114 74 100
115 46 90
116 70 12
117 48 34
118 87 36
119 86 17
120 35 92
121 18 21
122 15 70
123 3 55
124 100 74
125 11 0
126 22 22
127 72 47
128 25 69
129 15 32
130 61 41
131 2 2
132 47 65
133 3 77
134 21 83
135 82 61
136 32 45
137 57 85
138 37 41
139 10 65
140 98 44
141 41 78
142 60 86
143 55 25
144 87 75
145 40 33
146 30 43
147 1 64
148 96 60
149 76 96
