# N=150  D=15  Area=100
# id x y
0 50 50
1 79 79
2 49 88
3 13 72
4 30 45
5 78 48
6 48 100
7 77 46
8 79 3
9 99 24
10 12 20
11 1 30
12 7 94
13 5 46
14 78 2
15 36 93
16 18 89
17 54 32
18 33 47
19 87 78
20 64 14
21 41 97
22 90 88
23 49 38
24 14 81
25 5 30
26 36 99
27 58 72
28 91 92
29 0 8
30 76 91
31 37 23
32 50 70
33 91 11
34 84 51
35 21 66
36 96 10
37 20 81
38 19 25
39 88 87
40 96 20
41 48 76
42 8 49
43 7 18
44 46 26
45 68 50
46 96 90
47 31 5
48 65 76
49 81 73
50 36 28
51 80 52
52 88 39
53 48 69
54 33 79
55 12 7
56 78 32
57 66 78
58 100 18
59 81 14
60 71 43
61 72 58
62 24 67
63 11 50
64 50 41
65 36 1
66 6 28
67 5 41
68 19 5
69 83 85
70 45 15
71 47 82
72 15 25
73 5 71
74 32 35
75 6 48
76 12 31
77 14 76
78 4 34
79 77 28
80 10 96
81 71 34
82 21 39
83 23 58
84 9 78
85 27 30
86 87 70
87 95 28
88 34 70
89 0 28
90 90 71
91 90 28
92 53 6
93 66 99
94 63 30
95 66 30
96 77 95
97 42 31
98 70 32
99 3 11
100 56 66
101 4 82
102 41 1
103 17 23
104 61 79
105 69 30
106 63 60
107 71 48
108 19 59
109 94 91
110 3 4
111 93 53
112 30 72
113 67 51
114 39 85
115 92 2
116 32 55
117 87 84
118 59 17
119 87 18
120 39 5
121 86 95
122 86 80
123 74 69
124 3 5
125 98 38
126 9 68
127 82 32
128 42 8
129 77 3
130 35 66
131 0 53
132 70 12
133 82 38
134 39 73
135 1 3
136 47 50
137 29 26
138 99 45
139 41 16
140 33 98
141 63 81
142 18 15
143 36 50
144 36 9
145 95 42
146 90 36
147 49 47
148 23 20
149 90 45
