# N=300  D=15  Area=100
# id x y
0 50 50
1 25 50
2 51 62
3 65 90
4 47 64
5 87 0
6 83 54
7 60 39
8 33 12
9 54 43
10 41 49
11 63 59
12 89 48
13 76 67
14 47 38
15 17 97
16 86 19
17 81 35
18 88 10
19 71 57
20 46 96
21 41 58
22 72 28
23 21 28
24 10 52
25 87 21
26 5 98
27 94 41
28 88 93
29 98 27
30 8 25
31 84 56
32 74 44
33 45 91
34 53 58
35 64 100
36 19 5
37 37 16
38 49 53
39 4 91
40 3 78
41 6 20
42 26 9
43 57 56
44 41 14
45 8 61
46 28 51
47 66 7
48 42 88
49 74 38
50 55 43
51 52 82
52 7 40
53 96 19
54 78 82
55 65 95
56 43 51
57 1 31
58 52 11
59 20 99
60 6 2
61 20 79
62 95 69
63 31 21
64 29 12
65 74 12
66 79 12
67 75 87
68 80 22
69 21 95
70 20 10
71 78 12
72 85 31
73 67 1
74 20 86
75 29 31
76 30 17
77 9 8
78 11 71
79 49 67
80 5 71
81 47 77
82 81 25
83 77 28
84 84 0
85 76 34
86 11 24
87 63 99
88 42 30
89 87 33
90 37 66
91 45 96
92 45 37
93 89 100
94 25 54
95 71 61
96 55 21
97 3 72
98 74 33
99 69 71
100 100 78
101 97 24
102 65 68
103 98 83
104 93 47
105 90 23
106 59 70
107 26 25
108 15 33
109 72 96
110 72 73
111 72 92
112 63 49
113 9 55
114 15 66
115 49 91
116 46 100
117 93 52
118 14 7
119 51 38
120 32 57
121 18 46
122 76 40
123 11 98
124 84 8
125 95 9
126 77 75
127 56 80
128 85 59
129 82 1
130 19 54
131 35 40
132 21 84
133 42 68
134 10 55
135 8 66
136 93 49
137 28 88
138 1 26
139 42 34
140 51 35
141 31 85
142 93 24
143 15 70
144 51 98
145 6 35
146 24 45
147 11 28
148 34 22
149 42 87
150 3 62
151 83 3
152 47 49
153 99 81
154 62 95
155 33 87
156 30 55
157 81 7
158 62 23
159 0 73
160 38 77
161 100 0
162 5 13
163 18 94
164 13 66
165 16 92
166 12 51
167 8 51
168 43 80
169 41 100
170 38 41
171 73 53
172 70 48
173 8 46
174 73 73
175 6 57
176 39 3
177 96 18
178 31 24
179 18 36
180 98 97
181 26 64
182 80 52
183 2 3
184 39 32
185 95 35
186 87 44
187 39 10
188 62 48
189 86 15
190 39 99
191 29 36
192 78 91
193 48 26
194 37 12
195 96 75
196 86 57
197 52 31
198 12 22
199 11 51
200 44 58
201 95 77
202 59 29
203 53 22
204 31 90
205 84 66
206 23 15
207 94 13
208 63 75
209 54 90
210 75 14
211 90 32
212 34 32
213 72 62
214 54 9
215 42 100
216 49 44
217 48 43
218 6 46
219 81 27
220 59 50
221 16 93
222 87 5
223 32 49
224 83 37
225 77 69
226 38 95
227 60 1
228 8 91
229 64 77
230 69 16
231 75 7
232 95 11
233 60 72
234 66 60
235 52 36
236 42 96
237 65 77
238 80 82
239 78 81
240 93 43
241 47 11
242 33 85
243 67 74
244 12 3
245 69 93
246 79 26
247 53 74
248 97 27
249 25 70
250 90 45
251 84 97
252 24 74
253 76 23
254 83 31
255 86 18
256 49 100
257 61 80
258 38 40
259 25 77
260 95 89
261 24 98
262 29 51
263 99 38
264 11 79
265 45 15
266 96 22
267 2 56
268 100 100
269 56 53
270 99 40
271 51 73
272 59 18
273 37 2
274 14 31
275 38 20
276 37 36
277 82 56
278 3 43
279 87 100
280 90 19
281 70 89
282 21 36
283 49 75
284 23 44
285 11 29
286 77 45
287 58 21
288 71 50
289 66 86
290 23 90
291 71 51
292 54 89
293 50 52
294 74 21
295 46 95
296 84 10
297 69 90
298 27 39
299 37 52
