# N=300  D=15  Area=100
# id x y
0 50 50
1 2 90
2 22 100
3 29 42
4 83 87
5 73 31
6 70 16
7 85 16
8 71 37
9 65 73
10 88 55
11 49 74
12 84 28
13 96 8
14 26 87
15 49 84
16 62 24
17 22 79
18 54 73
19 80 62
20 3 12
21 26 10
22 68 8
23 61 51
24 4 48
25 95 67
26 55 8
27 15 50
28 16 25
29 47 73
30 98 25
31 42 97
32 29 21
33 85 77
34 60 31
35 63 34
36 3 19
37 40 46
38 60 90
39 14 100
40 54 25
41 46 90
42 8 35
43 14 83
44 91 71
45 5 82
46 29 54
47 49 37
48 99 20
49 20 84
50 42 18
51 64 23
52 93 85
53 66 81
54 34 16
55 42 91
56 67 72
57 49 95
58 81 66
59 94 97
60 3 11
61 53 39
62 79 47
63 80 79
64 56 97
65 12 81
66 97 26
67 70 77
68 5 86
69 14 87
70 48 0
71 69 65
72 41 23
73 29 8
74 34 25
75 10 13
76 54 43
77 93 70
78 88 78
79 20 72
80 42 67
81 22 65
82 16 28
83 72 67
84 41 20
85 59 26
86 86 18
87 26 45
88 55 98
89 82 3
90 36 3
91 21 45
92 4 57
93 59 11
94 63 66
95 63 72
96 85 3
97 36 29
98 55 39
99 9 70
100 89 16
101 68 81
102 30 94
103 28 38
104 2 78
105 69 14
106 64 48
107 89 98
108 59 3
109 33 89
110 74 45
111 50 89
112 94 49
113 8 1
114 39 8
115 57 86
116 46 33
117 24 36
118 5 80
119 58 55
120 88 68
121 81 2
122 30 55
123 50 9
124 53 18
125 51 52
126 78 20
127 59 31
128 46 55
129 89 46
130 53 72
131 38 95
132 82 63
133 26 26
134 71 61
135 46 2
136 100 61
137 51 54
138 63 90
139 96 58
140 59 98
141 79 13
142 54 26
143 81 92
144 34 39
145 74 100
146 24 51
147 92 71
148 45 39
149 54 48
150 61 72
151 24 35
152 52 64
153 100 99
154 42 83
155 23 55
156 14 2
157 23 42
158 98 7
159 26 70
160 25 75
161 43 88
162 60 18
163 20 33
164 50 2
165 75 77
166 18 38
167 41 35
168 72 21
169 24 89
170 43 63
171 57 54
172 7 7
173 89 97
174 88 95
175 65 2
176 100 26
177 99 38
178 6 18
179 29 100
180 82 55
181 92 48
182 9 42
183 79 32
184 77 59
185 53 9
186 27 93
187 7 96
188 100 66
189 50 40
190 32 34
191 13 55
192 55 43
193 16 47
194 43 65
195 35 9
196 81 43
197 61 53
198 4 92
199 72 51
200 73 68
201 5 14
202 16 42
203 75 72
204 86 45
205 77 88
206 61 78
207 96 34
208 61 45
209 63 36
210 94 91
211 4 91
212 87 82
213 52 67
214 26 47
215 3 37
216 42 47
217 11 64
218 22 87
219 43 40
220 38 55
221 93 19
222 2 36
223 55 70
224 53 66
225 30 73
226 31 93
227 79 48
228 72 3
229 46 32
230 35 51
231 21 91
232 83 20
233 67 75
234 79 82
235 92 36
236 33 55
237 26 81
238 28 73
239 96 90
240 82 51
241 93 52
242 71 50
243 64 43
244 96 1
245 5 32
246 51 45
247 57 84
248 17 62
249 32 86
250 73 87
251 50 12
252 33 32
253 4 31
254 68 72
255 58 39
256 63 65
257 82 6
258 54 89
259 21 69
260 80 37
261 98 69
262 71 99
263 31 8
264 1 14
265 10 16
266 47 25
267 69 94
268 90 67
269 84 70
270 37 65
271 42 46
272 23 81
273 59 49
274 96 7
275 24 98
276 33 76
277 70 48
278 68 40
279 48 7
280 97 18
281 95 75
282 67 90
283 87 72
284 32 13
285 44 96
286 35 53
287 32 19
288 22 58
289 85 56
290 100 19
291 62 56
292 91 72
293 74 68
294 81 15
295 69 33
296 91 4
297 16 81
298 47 67
299 47 51
