# N=300  D=15  Area=100
# id x y
0 50 50
1 84 76
2 8 19
3 3 2
4 18 96
5 37 67
6 34 91
7 84 19
8 83 26
9 25 54
10 77 64
11 38 53
12 67 69
13 76 4
14 36 58
15 93 23
16 43 66
17 38 98
18 4 43
19 53 50
20 80 50
21 84 50
22 0 62
23 26 77
24 49 51
25 52 29
26 95 23
27 85 78
28 72 55
29 68 10
30 56 97
31 87 58
32 63 39
33 89 4
34 1 35
35 9 54
36 59 54
37 73 17
38 60 27
39 9 16
40 79 16
41 0 51
42 26 29
43 5 31
44 38 4
45 12 96
46 55 26
47 12 28
48 19 33
49 55 15
50 29 78
51 0 53
52 58 94
53 26 57
54 62 36
55 99 47
56 17 72
57 64 27
58 69 96
59 27 10
60 83 87
61 24 11
62 17 28
63 37 29
64 95 66
65 69 55
66 51 25
67 55 8
68 3 99
69 10 32
70 96 96
71 56 48
72 56 21
73 67 86
74 93 39
75 17 55
76 49 19
77 85 51
78 23 66
79 90 2
80 96 34
81 59 98
82 86 95
83 66 99
84 98 45
85 27 74
86 72 61
87 32 32
88 47 82
89 82 52
90 68 39
91 61 42
92 3 38
93 76 9
94 65 28
95 41 3
96 98 82
97 82 5
98 2 31
99 8 83
100 35 29
101 91 3
102 42 66
103 21 46
104 6 17
105 38 72
106 34 85
107 6 41
108 74 34
109 11 31
110 40 85
111 59 0
112 28 46
113 91 45
114 73 53
115 83 56
116 39 89
117 83 88
118 62 87
119 21 26
120 8 3
121 32 11
122 31 75
123 97 31
124 90 64
125 21 42
126 34 93
127 13 56
128 6 57
129 86 5
130 62 99
131 31 47
132 86 54
133 96 8
134 27 30
135 69 53
136 87 11
137 11 55
138 99 5
139 32 68
140 38 13
141 93 97
142 44 100
143 97 92
144 61 13
145 93 61
146 65 76
147 34 98
148 45 11
149 19 5
150 73 13
151 4 92
152 12 22
153 85 21
154 89 66
155 74 21
156 39 37
157 100 18
158 51 91
159 36 73
160 13 25
161 94 93
162 20 83
163 4 46
164 31 99
165 65 55
166 68 84
167 30 21
168 71 36
169 87 98
170 28 0
171 25 66
172 92 44
173 17 77
174 84 35
175 16 66
176 34 82
177 97 19
178 52 80
179 24 74
180 36 10
181 68 71
182 46 43
183 44 93
184 18 65
185 58 52
186 62 29
187 5 1
188 17 98
189 69 36
190 96 77
191 72 94
192 2 81
193 78 7
194 9 80
195 20 82
196 22 59
197 19 24
198 60 17
199 15 54
200 32 82
201 49 68
202 74 29
203 7 2
204 46 15
205 84 64
206 36 76
207 83 1
208 86 41
209 48 65
210 46 94
211 35 70
212 88 29
213 35 90
214 2 11
215 27 18
216 13 75
217 24 33
218 57 93
219 3 14
220 16 79
221 84 87
222 29 32
223 95 45
224 64 36
225 78 46
226 45 94
227 100 95
228 80 51
229 59 63
230 12 43
231 46 52
232 13 21
233 31 6
234 31 100
235 35 40
236 2 98
237 50 79
238 53 37
239 61 98
240 45 18
241 65 47
242 75 79
243 89 62
244 9 24
245 58 10
246 99 76
247 61 5
248 87 70
249 50 100
250 94 75
251 80 85
252 29 45
253 14 43
254 6 93
255 19 45
256 83 16
257 11 10
258 30 75
259 37 57
260 92 78
261 28 7
262 60 49
263 76 95
264 19 22
265 87 14
266 88 69
267 30 89
268 100 60
269 7 59
270 8 45
271 52 34
272 86 78
273 8 100
274 1 96
275 77 56
276 73 95
277 32 64
278 44 56
279 50 43
280 6 65
281 96 40
282 49 37
283 100 97
284 96 24
285 90 10
286 70 90
287 75 43
288 97 13
289 16 3
290 1 7
291 54 7
292 6 31
293 86 77
294 24 23
295 96 59
296 6 53
297 56 75
298 48 37
299 44 11
