# N=100  D=30  Area=100
# id x y
0 50 50
1 0 39
2 72 78
3 15 19
4 35 63
5 62 44
6 7 80
7 50 10
8 63 95
9 46 76
10 14 0
11 88 14
12 12 3
13 40 55
14 3 3
15 38 16
16 50 66
17 93 33
18 83 21
19 87 47
20 49 11
21 69 34
22 51 10
23 72 62
24 4 2
25 83 9
26 10 76
27 77 18
28 68 4
29 85 4
30 18 12
31 75 50
32 50 79
33 27 98
34 97 18
35 60 39
36 66 89
37 22 0
38 21 94
39 6 2
40 83 58
41 73 17
42 24 96
43 21 73
44 9 9
45 85 18
46 68 81
47 35 88
48 77 86
49 1 33
50 1 84
51 17 31
52 62 57
53 79 82
54 0 30
55 98 35
56 82 98
57 47 25
58 65 5
59 78 96
60 30 45
61 53 2
62 26 92
63 4 100
64 16 28
65 18 28
66 57 38
67 75 75
68 89 43
69 8 49
70 4 42
71 84 51
72 10 13
73 37 57
74 60 95
75 20 28
76 95 18
77 5 71
78 26 80
79 6 84
80 45 26
81 70 55
82 65 52
83 42 56
84 8 54
85 90 65
86 28 91
87 55 40
88 22 72
89 40 50
90 73 69
91 35 29
92 12 82
93 41 70
94 47 71
95 27 15
96 72 1
97 28 69
98 51 6
99 58 42
