# N=100  D=30  Area=100
# id x y
0 50 50
1 85 9
2 2 12
3 67 99
4 96 27
5 99 30
6 84 22
7 12 68
8 7 7
9 46 51
10 7 16
11 16 17
12 59 2
13 36 45
14 100 88
15 61 85
16 9 37
17 27 0
18 87 26
19 21 64
20 34 95
21 62 96
22 79 67
23 11 34
24 29 11
25 68 54
26 60 73
27 51 4
28 81 37
29 58 85
30 78 78
31 86 40
32 18 32
33 77 42
34 27 42
35 90 2
36 14 45
37 70 58
38 64 25
39 19 60
40 14 22
41 19 45
42 89 75
43 54 57
44 26 5
45 37 25
46 55 7
47 37 3
48 52 10
49 46 95
50 93 21
51 75 14
52 35 73
53 96 76
54 90 52
55 50 62
56 54 43
57 91 81
58 8 55
59 71 50
60 32 65
61 47 57
62 89 70
63 54 62
64 12 95
65 8 80
66 5 66
67 65 67
68 60 18
69 86 55
70 78 3
71 45 53
72 51 32
73 61 59
74 21 2
75 2 14
76 90 43
77 44 50
78 54 5
79 74 9
80 90 16
81 47 95
82 94 1
83 60 99
84 4 12
85 18 100
86 98 8
87 82 57
88 8 21
89 76 22
90 77 76
91 35 37
92 40 50
93 47 58
94 61 62
95 12 40
96 74 51
97 39 67
98 66 8
99 4 16
