# N=100  D=30  Area=100
# id x y
0 50 50
1 72 69
2 90 23
3 38 31
4 82 91
5 56 59
6 48 18
7 68 41
8 11 79
9 42 37
10 67 40
11 56 22
12 91 95
13 64 30
14 33 82
15 83 71
16 67 66
17 33 59
18 63 51
19 12 94
20 20 51
21 93 46
22 28 52
23 82 80
24 15 4
25 57 12
26 49 14
27 30 92
28 50 69
29 84 23
30 62 52
31 50 28
32 44 96
33 51 22
34 21 63
35 39 1
36 3 7
37 59 51
38 76 71
39 65 81
40 83 91
41 83 41
42 26 48
43 95 15
44 72 14
45 4 24
46 14 38
47 60 12
48 38 71
49 63 47
50 96 98
51 48 99
52 5 77
53 90 83
54 35 58
55 99 76
56 56 46
57 84 46
58 31 82
59 97 77
60 23 26
61 1 42
62 79 57
63 34 34
64 100 10
65 44 30
66 38 13
67 73 67
68 58 37
69 54 45
70 34 82
71 95 95
72 99 91
73 31 68
74 12 100
75 99 7
76 100 2
77 33 0
78 61 1
79 83 68
80 99 98
81 46 73
82 99 9
83 60 4
84 80 23
85 50 17
86 40 49
87 99 18
88 66 11
89 39 6
90 54 38
91 86 18
92 60 47
93 86 16
94 3 3
95 97 64
96 87 72
97 64 20
98 89 93
99 82 31
