# N=100  D=30  Area=100
# id x y
0 50 50
1 88 53
2 58 44
3 13 92
4 82 7
5 88 78
6 28 40
7 45 46
8 70 7
9 57 49
10 18 21
11 8 97
12 6 67
13 21 96
14 1 69
15 47 95
16 77 30
17 92 40
18 12 13
19 91 12
20 35 37
21 7 52
22 55 23
23 12 27
24 72 41
25 29 98
26 39 72
27 45 84
28 99 100
29 51 47
30 67 45
31 95 83
32 54 93
33 44 29
34 96 80
35 57 50
36 67 52
37 55 68
38 10 3
39 78 99
40 2 38
41 40 12
42 73 96
43 56 18
44 97 72
45 57 31
46 5 38
47 53 55
48 72 3
49 7 4
50 4 85
51 92 54
52 31 1
53 12 30
54 53 51
55 87 70
56 29 87
57 88 15
58 96 42
59 55 19
60 91 65
61 27 49
62 3 53
63 34 39
64 26 49
65 16 26
66 96 75
67 94 12
68 100 42
69 74 80
70 92 92
71 81 100
72 30 25
73 14 28
74 7 42
75 60 13
76 47 22
77 13 47
78 75 16
79 68 31
80 87 30
81 54 87
82 83 97
83 75 88
84 2 66
85 80 69
86 42 99
87 15 82
88 0 48
89 45 41
90 29 29
91 38 6
92 56 58
93 71 20
94 61 29
95 78 56
96 34 11
97 90 57
98 77 76
99 42 40
