# N=100  D=30  Area=100
# id x y
0 50 50
1 9 96
2 86 19
3 88 19
4 51 41
5 59 96
6 5 67
7 35 69
8 36 56
9 14 4
10 75 4
11 23 69
12 53 63
13 59 94
14 46 65
15 50 89
16 78 41
17 34 35
18 47 99
19 89 18
20 25 35
21 66 9
22 33 0
23 78 2
24 42 28
25 74 71
26 12 82
27 8 11
28 6 48
29 11 60
30 16 29
31 83 28
32 83 87
33 5 26
34 82 32
35 93 98
36 11 40
37 100 47
38 26 12
39 45 46
40 91 43
41 42 33
42 82 50
43 79 8
44 47 58
45 10 29
46 95 91
47 52 45
48 92 6
49 49 85
50 20 56
51 88 86
52 30 31
53 51 23
54 64 1
55 99 51
56 7 75
57 13 32
58 54 56
59 72 54
60 25 66
61 31 96
62 67 60
63 19 23
64 84 5
65 51 67
66 17 39
67 17 24
68 96 63
69 1 22
70 76 93
71 17 4
72 43 89
73 29 22
74 99 67
75 33 4
76 35 43
77 100 70
78 59 92
79 96 40
80 56 21
81 82 4
82 94 55
83 73 100
84 74 97
85 92 96
86 31 79
87 59 0
88 5 92
89 50 74
90 57 36
91 1 37
92 19 93
93 36 59
94 72 85
95 46 66
96 62 63
97 77 26
98 24 50
99 94 38
