# N=100  D=30  Area=100
# id x y
0 50 50
1 53 52
2 97 91
3 79 64
4 90 90
5 53 98
6 77 10
7 98 83
8 46 5
9 5 20
10 18 60
11 6 64
12 17 86
13 86 84
14 8 59
15 24 21
16 19 35
17 55 73
18 46 84
19 14 61
20 37 16
21 43 46
22 22 32
23 11 72
24 26 96
25 74 10
26 6 99
27 52 12
28 95 26
29 73 80
30 0 21
31 0 6
32 9 52
33 52 43
34 82 12
35 14 36
36 75 59
37 81 54
38 21 80
39 35 10
40 40 10
41 4 65
42 47 65
43 11 48
44 52 93
45 10 24
46 19 84
47 38 81
48 65 27
49 48 12
50 48 52
51 5 9
52 86 94
53 88 31
54 97 28
55 55 0
56 48 4
57 100 34
58 25 25
59 61 47
60 8 1
61 52 91
62 77 16
63 71 59
64 46 85
65 45 70
66 9 92
67 66 43
68 98 2
69 39 46
70 39 87
71 99 22
72 33 53
73 32 59
74 69 1
75 9 50
76 30 60
77 17 28
78 16 34
79 99 77
80 51 8
81 37 59
82 94 36
83 18 11
84 70 87
85 56 89
86 19 76
87 6 93
88 37 76
89 98 91
90 86 72
91 60 78
92 47 31
93 92 22
94 61 36
95 78 61
96 76 47
97 53 38
98 37 54
99 3 0
