# N=100  D=30  Area=100
# id x y
0 50 50
1 60 32
2 5 26
3 45 59
4 27 65
5 33 53
6 64 28
7 55 96
8 80 59
9 36 10
10 10 37
11 11 93
12 51 96
13 31 9
14 30 44
15 97 10
16 67 65
17 68 9
18 9 22
19 57 82
20 45 97
21 3 49
22 49 60
23 66 12
24 31 73
25 78 27
26 60 44
27 51 10
28 36 15
29 64 100
30 63 30
31 45 87
32 48 98
33 28 92
34 15 96
35 28 4
36 56 45
37 51 45
38 32 3
39 53 98
40 4 19
41 100 42
42 80 78
43 68 51
44 97 52
45 11 69
46 76 52
47 3 22
48 32 69
49 5 35
50 54 71
51 61 49
52 40 50
53 57 47
54 36 21
55 46 7
56 99 28
57 30 95
58 21 80
59 3 87
60 38 32
61 34 50
62 39 13
63 47 28
64 80 38
65 46 93
66 52 52
67 19 94
68 19 9
69 46 35
70 62 67
71 58 97
72 99 77
73 29 43
74 82 72
75 79 33
76 45 16
77 23 95
78 33 65
79 45 76
80 39 39
81 72 99
82 73 59
83 3 9
84 60 55
85 24 12
86 71 93
87 38 29
88 5 53
89 89 17
90 55 2
91 94 87
92 92 32
93 26 56
94 70 77
95 43 79
96 48 68
97 93 98
98 67 3
99 66 81
