# N=100  D=30  Area=100
# id x y
0 50 50
1 3 42
2 61 29
3 77 21
4 24 36
5 16 93
6 94 11
7 96 8
8 25 28
9 16 18
10 98 81
11 88 28
12 27 69
13 75 76
14 78 95
15 3 63
16 28 7
17 44 37
18 91 6
19 0 48
20 92 76
21 35 81
22 67 7
23 2 83
24 70 19
25 65 33
26 14 93
27 82 10
28 82 54
29 37 39
30 33 88
31 16 37
32 35 38
33 94 59
34 100 63
35 50 72
36 24 33
37 91 2
38 98 7
39 97 56
40 10 22
41 57 77
42 7 14
43 80 65
44 61 90
45 36 65
46 75 0
47 27 50
48 2 86
49 33 94
50 59 65
51 61 7
52 72 57
53 92 6
54 15 88
55 57 58
56 68 21
57 57 7
58 27 6
59 24 51
60 33 11
61 22 26
62 86 52
63 48 80
64 43 92
65 49 22
66 74 58
67 81 67
68 45 80
69 27 77
70 7 78
71 9 66
72 42 84
73 68 94
74 27 72
75 20 49
76 72 63
77 81 26
78 58 90
79 80 81
80 97 83
81 4 60
82 27 70
83 18 38
84 28 14
85 84 39
86 27 82
87 85 35
88 21 86
89 53 83
90 20 3
91 97 77
92 4 69
93 80 59
94 79 53
95 56 62
96 55 65
97 39 10
98 93 84
99 38 52
