# N=999  D=45  Area=100
# id x y
0 50 50
1 71 96
2 86 49
3 94 21
4 22 15
5 92 20
6 5 39
7 24 71
8 74 25
9 74 99
10 44 18
11 57 43
12 82 70
13 5 90
14 96 84
15 39 59
16 40 91
17 76 10
18 83 57
19 35 8
20 62 39
21 53 32
22 49 61
23 91 36
24 55 41
25 51 34
26 100 30
27 41 71
28 86 46
29 15 69
30 85 45
31 91 30
32 3 19
33 39 6
34 94 36
35 71 90
36 27 94
37 85 48
38 20 53
39 97 76
40 48 89
41 8 96
42 28 25
43 65 99
44 41 82
45 23 31
46 22 86
47 70 7
48 13 30
49 7 75
50 78 42
51 34 38
52 85 70
53 13 95
54 2 37
55 41 94
56 71 18
57 11 32
58 68 79
59 15 19
60 67 57
61 67 48
62 81 27
63 27 25
64 65 68
65 14 81
66 32 58
67 29 8
68 100 90
69 48 15
70 14 14
71 72 12
72 20 63
73 26 56
74 91 72
75 55 85
76 68 80
77 95 10
78 65 11
79 100 63
80 4 48
81 81 50
82 80 8
83 80 13
84 67 56
85 29 30
86 88 66
87 54 60
88 32 48
89 82 42
90 55 68
91 46 68
92 28 15
93 57 17
94 90 29
95 44 62
96 57 54
97 59 6
98 35 37
99 4 58
100 4 37
101 93 90
102 35 20
103 18 41
104 97 5
105 91 86
106 87 75
107 80 25
108 73 64
109 60 57
110 48 39
111 47 55
112 61 29
113 51 92
114 34 69
115 93 45
116 93 55
117 13 75
118 86 13
119 73 60
120 17 30
121 91 51
122 22 26
123 50 92
124 10 66
125 92 50
126 85 57
127 89 92
128 68 73
129 38 22
130 41 21
131 12 0
132 64 59
133 49 95
134 98 81
135 33 12
136 65 16
137 8 14
138 26 68
139 56 70
140 62 57
141 14 88
142 21 75
143 83 0
144 47 70
145 25 3
146 43 64
147 57 56
148 27 0
149 45 99
150 76 16
151 95 44
152 59 41
153 89 95
154 15 83
155 62 69
156 66 42
157 78 55
158 70 59
159 86 99
160 72 94
161 16 52
162 73 14
163 17 67
164 55 49
165 0 26
166 0 44
167 19 99
168 85 46
169 16 61
170 62 74
171 40 94
172 28 67
173 11 87
174 93 42
175 29 43
176 22 73
177 52 87
178 88 81
179 54 44
180 46 14
181 38 32
182 14 96
183 16 58
184 36 92
185 77 85
186 54 61
187 22 87
188 50 65
189 96 7
190 67 51
191 33 57
192 13 0
193 90 96
194 36 43
195 30 95
196 16 87
197 41 77
198 17 2
199 26 27
200 37 67
201 41 52
202 99 61
203 8 84
204 69 15
205 8 0
206 8 92
207 56 31
208 12 85
209 99 88
210 77 51
211 4 19
212 19 7
213 43 19
214 45 0
215 73 90
216 38 67
217 80 80
218 55 56
219 46 16
220 56 88
221 16 93
222 56 2
223 15 0
224 36 15
225 8 18
226 9 11
227 75 16
228 28 100
229 77 19
230 0 54
231 48 0
232 30 80
233 61 95
234 52 46
235 10 32
236 44 14
237 34 4
238 18 79
239 45 18
240 64 73
241 3 4
242 99 74
243 63 69
244 41 33
245 15 53
246 40 9
247 70 50
248 68 3
249 56 18
250 97 91
251 38 11
252 72 38
253 99 97
254 79 93
255 65 10
256 8 80
257 96 66
258 57 70
259 89 33
260 44 44
261 75 81
262 77 54
263 20 35
264 29 54
265 95 32
266 27 41
267 57 53
268 67 54
269 81 10
270 93 63
271 29 82
272 37 28
273 5 56
274 60 68
275 63 44
276 32 66
277 7 96
278 17 44
279 4 76
280 80 78
281 58 18
282 76 81
283 15 87
284 83 4
285 21 52
286 14 77
287 8 50
288 53 92
289 54 89
290 56 58
291 35 72
292 56 0
293 47 35
294 56 79
295 6 51
296 9 56
297 86 43
298 0 79
299 31 72
300 27 69
301 71 60
302 8 83
303 95 90
304 70 48
305 14 30
306 45 92
307 37 53
308 30 90
309 68 17
310 68 92
311 59 68
312 12 63
313 82 14
314 1 85
315 22 17
316 60 27
317 41 34
318 100 25
319 26 2
320 36 54
321 21 45
322 47 56
323 25 70
324 68 21
325 12 78
326 12 74
327 8 37
328 59 53
329 81 74
330 55 40
331 72 31
332 2 74
333 50 61
334 92 75
335 34 32
336 50 36
337 83 13
338 51 14
339 44 40
340 64 10
341 27 3
342 17 85
343 43 7
344 51 72
345 36 14
346 82 88
347 42 42
348 40 27
349 62 26
350 93 92
351 44 53
352 84 93
353 60 56
354 89 19
355 92 64
356 84 72
357 36 5
358 84 42
359 10 7
360 77 21
361 33 89
362 57 95
363 99 91
364 40 47
365 100 8
366 71 9
367 10 81
368 1 12
369 29 99
370 85 62
371 44 76
372 3 99
373 25 24
374 85 37
375 93 8
376 31 22
377 30 71
378 78 47
379 52 75
380 90 2
381 51 24
382 13 46
383 36 89
384 35 100
385 43 84
386 95 4
387 42 27
388 92 69
389 42 87
390 72 27
391 22 85
392 5 53
393 15 34
394 2 17
395 58 17
396 75 59
397 84 14
398 70 1
399 75 32
400 62 91
401 97 69
402 47 6
403 57 44
404 91 75
405 88 73
406 73 35
407 31 69
408 44 84
409 34 84
410 83 54
411 89 0
412 81 83
413 94 62
414 44 82
415 48 47
416 0 96
417 11 12
418 60 37
419 16 13
420 60 44
421 33 17
422 14 41
423 93 62
424 28 32
425 6 99
426 56 52
427 15 64
428 96 57
429 33 99
430 13 34
431 11 11
432 47 89
433 95 82
434 44 95
435 31 81
436 54 9
437 93 39
438 1 7
439 53 43
440 30 82
441 71 21
442 15 45
443 71 98
444 44 64
445 62 98
446 85 39
447 57 75
448 58 92
449 70 88
450 13 88
451 54 76
452 40 50
453 69 1
454 24 66
455 28 44
456 95 34
457 84 58
458 24 61
459 11 63
460 56 69
461 74 58
462 69 84
463 83 93
464 10 74
465 50 67
466 69 45
467 71 47
468 7 84
469 17 3
470 10 11
471 34 26
472 25 50
473 5 14
474 6 9
475 26 0
476 34 15
477 61 78
478 34 42
479 89 23
480 72 85
481 26 28
482 38 29
483 61 54
484 89 73
485 53 72
486 95 42
487 63 37
488 27 68
489 8 95
490 24 35
491 68 91
492 68 58
493 56 12
494 71 37
495 90 5
496 68 50
497 28 70
498 4 22
499 66 55
500 67 38
501 32 85
502 1 45
503 27 85
504 79 32
505 0 15
506 91 68
507 74 6
508 86 84
509 64 61
510 18 37
511 49 37
512 16 95
513 88 56
514 49 11
515 71 32
516 63 89
517 11 97
518 12 15
519 55 6
520 98 84
521 87 91
522 53 87
523 5 28
524 94 52
525 49 36
526 33 40
527 64 78
528 60 53
529 47 93
530 0 36
531 31 57
532 3 90
533 57 25
534 99 69
535 2 60
536 34 0
537 80 53
538 54 73
539 28 3
540 12 64
541 37 7
542 72 37
543 87 86
544 59 45
545 50 80
546 29 46
547 26 74
548 65 28
549 22 91
550 85 99
551 78 33
552 38 15
553 62 15
554 94 78
555 13 51
556 66 49
557 44 51
558 86 12
559 59 94
560 79 29
561 14 48
562 20 87
563 79 11
564 92 3
565 79 34
566 91 20
567 32 20
568 28 73
569 55 90
570 47 0
571 22 32
572 58 93
573 42 74
574 19 66
575 86 22
576 66 12
577 16 91
578 7 40
579 19 76
580 81 15
581 57 47
582 33 7
583 41 51
584 28 82
585 43 30
586 41 50
587 20 73
588 27 60
589 91 58
590 69 3
591 31 13
592 64 71
593 68 56
594 46 7
595 50 40
596 29 21
597 89 27
598 88 6
599 50 35
600 94 35
601 31 20
602 71 97
603 8 93
604 74 65
605 16 99
606 62 12
607 71 59
608 21 29
609 18 45
610 16 0
611 57 27
612 69 8
613 65 45
614 46 0
615 8 4
616 25 45
617 75 14
618 94 74
619 85 19
620 68 38
621 81 36
622 43 12
623 41 95
624 51 15
625 30 99
626 7 48
627 49 40
628 29 69
629 65 82
630 87 81
631 84 78
632 75 24
633 78 7
634 39 43
635 94 100
636 33 47
637 84 68
638 86 69
639 54 22
640 72 44
641 21 2
642 47 67
643 4 93
644 74 39
645 20 55
646 16 98
647 23 100
648 3 91
649 93 3
650 4 36
651 89 22
652 77 29
653 64 51
654 81 56
655 23 5
656 16 30
657 37 87
658 88 28
659 78 83
660 3 88
661 1 98
662 65 91
663 51 94
664 18 33
665 65 41
666 88 65
667 16 97
668 88 96
669 71 52
670 98 35
671 72 80
672 52 57
673 16 57
674 94 48
675 37 79
676 5 31
677 44 85
678 16 33
679 81 86
680 71 42
681 96 22
682 85 20
683 86 71
684 42 76
685 22 0
686 6 10
687 15 36
688 28 8
689 97 33
690 49 60
691 85 26
692 77 87
693 7 88
694 28 87
695 27 40
696 55 81
697 13 76
698 20 91
699 76 30
700 88 79
701 89 97
702 60 26
703 29 94
704 71 23
705 85 11
706 78 62
707 89 43
708 60 16
709 71 62
710 23 74
711 4 1
712 90 14
713 53 84
714 44 54
715 8 20
716 17 40
717 14 64
718 63 54
719 71 49
720 92 42
721 32 23
722 78 53
723 38 21
724 35 51
725 19 19
726 31 70
727 30 98
728 35 63
729 82 67
730 79 81
731 1 74
732 20 18
733 70 64
734 77 84
735 86 1
736 82 97
737 88 52
738 63 38
739 39 72
740 48 73
741 75 17
742 63 79
743 10 49
744 74 70
745 66 24
746 27 42
747 89 80
748 90 62
749 83 68
750 36 55
751 69 79
752 45 90
753 29 16
754 9 37
755 77 46
756 46 25
757 100 27
758 87 2
759 39 28
760 85 80
761 96 82
762 42 9
763 21 35
764 66 1
765 71 8
766 27 75
767 73 87
768 34 87
769 22 36
770 2 86
771 47 62
772 14 59
773 19 15
774 82 30
775 72 26
776 32 46
777 57 73
778 1 48
779 26 62
780 69 62
781 22 83
782 41 8
783 38 58
784 69 88
785 40 57
786 8 59
787 68 87
788 51 53
789 2 89
790 71 86
791 92 62
792 26 39
793 26 98
794 26 24
795 41 80
796 88 67
797 35 38
798 7 85
799 38 41
800 26 92
801 83 22
802 50 28
803 90 11
804 5 51
805 100 66
806 18 22
807 92 19
808 13 92
809 52 37
810 10 37
811 85 54
812 19 23
813 41 78
814 63 59
815 27 86
816 65 84
817 19 45
818 2 30
819 38 1
820 66 15
821 13 65
822 13 74
823 73 58
824 38 77
825 86 18
826 13 27
827 78 86
828 70 83
829 18 65
830 83 28
831 79 26
832 23 14
833 97 72
834 2 15
835 99 76
836 79 55
837 23 21
838 18 7
839 2 4
840 31 83
841 89 57
842 23 67
843 42 100
844 25 75
845 6 31
846 72 43
847 7 33
848 93 23
849 13 42
850 68 42
851 95 61
852 62 52
853 76 22
854 60 80
855 42 64
856 31 4
857 42 45
858 35 92
859 40 63
860 86 4
861 17 94
862 56 61
863 40 16
864 69 46
865 43 66
866 11 31
867 17 18
868 31 66
869 17 32
870 19 80
871 7 10
872 59 73
873 88 12
874 36 24
875 68 13
876 27 82
877 55 71
878 88 76
879 42 1
880 63 30
881 15 38
882 61 21
883 14 87
884 82 72
885 73 94
886 9 20
887 64 58
888 89 30
889 47 22
890 67 100
891 10 30
892 53 85
893 25 86
894 62 25
895 73 65
896 81 55
897 57 21
898 59 81
899 87 51
900 94 7
901 32 16
902 39 95
903 70 5
904 32 89
905 51 16
906 5 98
907 48 16
908 64 15
909 1 46
910 63 32
911 19 25
912 59 43
913 52 27
914 67 6
915 97 38
916 84 39
917 12 95
918 96 74
919 53 52
920 24 16
921 22 65
922 16 34
923 73 99
924 99 44
925 70 86
926 12 49
927 97 51
928 97 7
929 48 70
930 20 94
931 7 14
932 12 56
933 37 75
934 79 41
935 70 14
936 58 14
937 54 64
938 87 39
939 54 42
940 82 63
941 10 68
942 86 9
943 43 17
944 56 100
945 23 99
946 77 83
947 96 93
948 90 89
949 75 41
950 70 34
951 9 65
952 29 92
953 54 56
954 33 72
955 37 91
956 33 74
957 46 56
958 57 66
959 72 35
960 76 98
961 21 1
962 59 37
963 56 74
964 5 23
965 69 67
966 96 16
967 68 62
968 50 26
969 63 27
970 45 62
971 81 92
972 10 56
973 44 48
974 20 15
975 61 62
976 67 89
977 68 82
978 32 74
979 4 28
980 7 97
981 17 70
982 59 97
983 93 49
984 89 77
985 69 19
986 38 68
987 61 84
988 11 53
989 81 33
990 43 35
991 8 36
992 43 21
993 100 82
994 78 80
995 83 88
996 2 8
997 33 94
998 20 78
