# N=999  D=45  Area=100
# id x y
0 50 50
1 24 94
2 82 68
3 93 22
4 41 86
5 83 34
6 74 59
7 13 25
8 28 44
9 24 37
10 24 68
11 22 40
12 63 0
13 92 30
14 84 1
15 73 74
16 77 85
17 61 83
18 30 87
19 89 75
20 18 47
21 84 3
22 63 39
23 91 77
24 65 24
25 47 46
26 48 74
27 35 58
28 12 27
29 69 49
30 42 73
31 47 63
32 29 80
33 56 96
34 10 90
35 17 24
36 33 56
37 63 35
38 9 30
39 93 91
40 63 88
41 29 84
42 51 15
43 66 14
44 78 10
45 25 65
46 18 57
47 57 68
48 38 100
49 82 42
50 47 12
51 44 1
52 40 81
53 89 63
54 5 64
55 45 73
56 23 5
57 14 79
58 65 12
59 30 79
60 100 44
61 64 26
62 83 4
63 78 22
64 49 89
65 23 80
66 100 57
67 89 16
68 25 20
69 84 29
70 82 21
71 29 95
72 37 58
73 17 63
74 54 7
75 64 52
76 51 55
77 86 85
78 84 57
79 70 10
80 96 54
81 69 57
82 12 51
83 66 10
84 47 31
85 88 27
86 70 83
87 2 13
88 90 19
89 6 29
90 66 100
91 92 47
92 12 6
93 74 70
94 92 40
95 99 55
96 37 25
97 24 65
98 24 13
99 67 38
100 58 21
101 58 5
102 12 2
103 13 51
104 20 43
105 13 98
106 29 67
107 10 100
108 41 54
109 5 28
110 96 39
111 9 97
112 37 28
113 95 94
114 80 36
115 7 72
116 67 55
117 0 69
118 18 96
119 43 32
120 76 96
121 97 27
122 19 3
123 39 67
124 36 32
125 34 32
126 34 86
127 97 82
128 39 63
129 78 44
130 57 38
131 99 90
132 37 85
133 54 44
134 85 78
135 83 33
136 18 83
137 54 43
138 71 52
139 6 43
140 68 31
141 81 12
142 78 30
143 64 27
144 13 45
145 26 10
146 37 54
147 74 51
148 1 40
149 90 7
150 23 8
151 37 67
152 89 43
153 53 35
154 100 18
155 81 14
156 2 93
157 42 52
158 6 48
159 75 2
160 18 89
161 96 62
162 46 43
163 40 23
164 68 37
165 31 82
166 35 93
167 83 77
168 32 54
169 31 63
170 68 0
171 88 55
172 79 38
173 20 21
174 25 76
175 85 50
176 86 6
177 44 81
178 51 56
179 49 90
180 42 63
181 63 75
182 25 4
183 30 81
184 69 51
185 49 2
186 83 96
187 30 3
188 59 65
189 62 59
190 13 41
191 4 24
192 53 40
193 46 38
194 58 18
195 40 10
196 67 67
197 31 37
198 71 28
199 43 92
200 32 60
201 0 60
202 4 27
203 81 63
204 61 68
205 88 89
206 10 73
207 58 41
208 0 41
209 39 33
210 62 27
211 89 14
212 69 72
213 21 61
214 58 30
215 34 9
216 1 88
217 51 94
218 83 53
219 79 68
220 76 14
221 4 7
222 53 77
223 66 40
224 90 100
225 58 7
226 75 23
227 37 29
228 12 17
229 47 42
230 72 35
231 65 17
232 31 53
233 68 89
234 20 2
235 28 90
236 5 14
237 77 80
238 74 98
239 54 1
240 62 33
241 31 99
242 46 57
243 72 18
244 65 86
245 92 17
246 94 76
247 27 0
248 88 28
249 51 85
250 95 67
251 68 17
252 18 93
253 7 30
254 51 64
255 64 86
256 1 27
257 61 79
258 13 95
259 19 88
260 44 25
261 59 31
262 83 70
263 82 40
264 11 98
265 94 65
266 19 61
267 54 36
268 13 9
269 45 9
270 33 31
271 40 68
272 0 7
273 52 8
274 34 0
275 41 92
276 3 21
277 44 17
278 37 65
279 16 80
280 55 42
281 67 5
282 71 77
283 68 56
284 33 93
285 10 10
286 52 7
287 95 83
288 60 32
289 44 83
290 4 100
291 70 53
292 69 18
293 40 28
294 1 2
295 83 35
296 27 22
297 42 81
298 68 54
299 71 74
300 41 57
301 75 76
302 31 30
303 99 99
304 18 9
305 9 65
306 32 0
307 61 54
308 52 71
309 42 18
310 16 38
311 54 42
312 34 28
313 50 6
314 100 28
315 6 95
316 95 22
317 98 74
318 99 74
319 13 65
320 1 5
321 10 39
322 12 74
323 83 75
324 12 60
325 7 41
326 72 65
327 99 0
328 45 82
329 54 58
330 3 1
331 61 29
332 45 21
333 50 25
334 95 72
335 62 98
336 37 72
337 53 17
338 15 25
339 52 43
340 6 96
341 19 84
342 11 25
343 14 0
344 51 7
345 60 66
346 68 10
347 0 61
348 54 79
349 21 99
350 15 39
351 58 61
352 21 85
353 2 55
354 66 3
355 53 9
356 52 59
357 30 15
358 80 27
359 52 6
360 77 49
361 35 45
362 29 16
363 32 19
364 41 58
365 19 85
366 14 51
367 83 78
368 57 77
369 65 63
370 9 40
371 93 18
372 50 37
373 18 45
374 82 24
375 48 56
376 82 93
377 48 14
378 25 61
379 69 98
380 50 42
381 45 37
382 24 41
383 61 64
384 4 89
385 31 57
386 9 48
387 45 87
388 2 99
389 25 13
390 13 54
391 65 7
392 59 12
393 39 17
394 100 86
395 27 23
396 16 31
397 60 49
398 4 0
399 80 7
400 61 23
401 42 79
402 87 54
403 81 66
404 85 37
405 22 30
406 45 89
407 59 79
408 44 30
409 3 80
410 16 15
411 48 57
412 85 6
413 69 9
414 31 47
415 69 84
416 65 61
417 38 39
418 89 50
419 89 76
420 77 67
421 69 48
422 44 99
423 19 4
424 24 27
425 29 82
426 20 94
427 35 42
428 62 76
429 52 27
430 63 57
431 46 74
432 90 20
433 93 6
434 75 51
435 87 26
436 66 78
437 46 51
438 89 7
439 43 24
440 98 67
441 1 6
442 49 96
443 48 1
444 52 37
445 31 61
446 84 46
447 76 31
448 75 96
449 90 52
450 90 53
451 58 16
452 21 59
453 78 84
454 26 40
455 81 82
456 100 61
457 27 24
458 34 40
459 85 22
460 57 10
461 54 0
462 8 95
463 40 100
464 87 30
465 98 12
466 25 12
467 85 48
468 93 86
469 99 3
470 46 56
471 46 11
472 51 89
473 38 30
474 91 17
475 11 89
476 11 21
477 11 44
478 53 21
479 50 71
480 18 73
481 94 66
482 67 62
483 72 90
484 35 20
485 91 75
486 48 24
487 67 24
488 89 67
489 18 56
490 65 59
491 61 93
492 43 8
493 42 65
494 42 38
495 63 51
496 85 25
497 49 17
498 59 28
499 79 98
500 59 69
501 26 41
502 28 28
503 61 57
504 49 10
505 30 89
506 32 88
507 91 32
508 52 98
509 2 9
510 59 55
511 5 59
512 0 0
513 44 22
514 23 29
515 24 49
516 84 75
517 22 61
518 38 82
519 52 90
520 69 7
521 24 98
522 29 64
523 85 51
524 20 57
525 87 42
526 65 71
527 27 37
528 68 83
529 84 67
530 70 2
531 39 48
532 53 83
533 3 30
534 5 33
535 36 44
536 16 60
537 61 1
538 1 95
539 42 31
540 11 73
541 53 52
542 6 37
543 53 41
544 8 40
545 91 3
546 40 56
547 24 77
548 3 57
549 9 4
550 31 25
551 62 40
552 80 16
553 20 50
554 100 15
555 20 48
556 81 49
557 18 5
558 46 93
559 32 78
560 44 5
561 85 18
562 70 22
563 48 80
564 93 34
565 18 43
566 22 83
567 45 66
568 56 79
569 56 50
570 33 48
571 57 98
572 49 63
573 48 78
574 68 48
575 43 13
576 93 16
577 47 16
578 92 2
579 55 93
580 53 49
581 8 39
582 79 7
583 5 66
584 67 28
585 44 82
586 97 95
587 44 93
588 39 77
589 55 88
590 34 15
591 36 4
592 52 32
593 17 37
594 61 14
595 95 41
596 77 96
597 16 86
598 3 0
599 4 38
600 16 8
601 3 66
602 42 49
603 36 18
604 67 88
605 38 32
606 81 42
607 63 94
608 49 46
609 96 65
610 85 54
611 64 48
612 96 84
613 0 55
614 25 27
615 40 47
616 2 81
617 77 30
618 3 90
619 34 89
620 25 71
621 48 37
622 2 19
623 78 73
624 41 85
625 94 50
626 97 34
627 32 92
628 28 92
629 4 58
630 75 70
631 34 27
632 93 60
633 23 11
634 87 82
635 82 36
636 32 5
637 99 12
638 35 8
639 87 8
640 99 67
641 47 74
642 3 35
643 82 70
644 49 8
645 68 2
646 56 99
647 54 32
648 43 99
649 18 20
650 35 22
651 100 81
652 45 52
653 54 47
654 62 99
655 9 21
656 5 9
657 22 69
658 0 4
659 69 2
660 54 98
661 77 66
662 95 54
663 99 58
664 19 14
665 90 5
666 45 76
667 26 12
668 70 49
669 64 24
670 27 12
671 67 27
672 78 68
673 21 9
674 96 38
675 81 45
676 3 55
677 32 98
678 95 47
679 0 96
680 17 31
681 77 86
682 1 70
683 24 46
684 72 69
685 80 25
686 20 27
687 40 4
688 79 56
689 94 59
690 45 55
691 90 30
692 58 95
693 28 27
694 71 26
695 59 10
696 55 58
697 92 18
698 72 9
699 95 61
700 23 16
701 97 19
702 36 37
703 16 17
704 79 12
705 41 78
706 81 6
707 14 92
708 92 48
709 67 31
710 60 27
711 67 84
712 51 73
713 10 68
714 52 66
715 45 92
716 60 6
717 3 67
718 16 24
719 19 75
720 10 6
721 30 34
722 5 26
723 43 100
724 26 32
725 94 45
726 14 60
727 90 85
728 66 47
729 54 82
730 76 91
731 10 14
732 86 97
733 82 18
734 73 34
735 87 63
736 100 93
737 56 32
738 71 81
739 58 55
740 75 3
741 81 91
742 87 36
743 2 57
744 2 86
745 26 37
746 92 76
747 99 98
748 92 54
749 91 98
750 8 74
751 4 53
752 71 75
753 92 36
754 60 44
755 11 16
756 36 9
757 59 94
758 24 6
759 65 1
760 48 86
761 74 76
762 44 29
763 62 23
764 97 66
765 82 39
766 79 45
767 55 91
768 43 54
769 16 95
770 62 86
771 26 30
772 30 60
773 87 99
774 4 47
775 90 21
776 37 63
777 41 68
778 41 56
779 84 55
780 100 34
781 7 13
782 39 26
783 15 50
784 76 15
785 77 34
786 45 60
787 92 94
788 33 29
789 69 43
790 40 25
791 66 17
792 20 65
793 55 75
794 55 89
795 47 88
796 58 52
797 69 23
798 24 25
799 25 2
800 80 30
801 63 25
802 14 59
803 24 62
804 17 11
805 65 73
806 18 72
807 9 58
808 24 71
809 36 46
810 100 29
811 7 11
812 63 28
813 59 83
814 48 32
815 53 93
816 1 59
817 39 78
818 11 46
819 53 20
820 80 48
821 87 43
822 65 65
823 68 25
824 43 7
825 47 17
826 0 32
827 59 14
828 61 16
829 73 92
830 72 77
831 47 89
832 14 55
833 54 75
834 39 21
835 88 0
836 68 63
837 72 87
838 96 100
839 23 30
840 42 8
841 14 9
842 18 69
843 19 27
844 33 15
845 44 49
846 16 29
847 46 22
848 72 55
849 10 75
850 37 71
851 11 59
852 65 57
853 86 100
854 38 51
855 55 98
856 49 33
857 84 35
858 82 28
859 2 90
860 24 66
861 98 68
862 57 57
863 36 60
864 91 45
865 66 22
866 42 48
867 63 38
868 8 45
869 47 35
870 41 97
871 64 93
872 7 9
873 64 62
874 90 23
875 83 49
876 76 25
877 97 90
878 31 62
879 25 99
880 43 66
881 42 54
882 11 66
883 40 44
884 46 1
885 84 13
886 66 51
887 22 60
888 8 63
889 22 4
890 81 72
891 94 61
892 86 93
893 6 1
894 61 42
895 32 1
896 19 48
897 84 10
898 43 79
899 78 77
900 83 89
901 53 5
902 6 82
903 65 50
904 27 48
905 14 62
906 62 42
907 79 57
908 21 20
909 34 20
910 26 97
911 34 63
912 43 49
913 14 46
914 17 3
915 33 9
916 18 79
917 50 22
918 44 87
919 2 27
920 42 99
921 35 6
922 24 95
923 49 34
924 60 24
925 59 52
926 61 44
927 26 98
928 74 10
929 57 87
930 48 12
931 37 34
932 50 95
933 19 83
934 45 23
935 15 6
936 25 51
937 82 54
938 91 43
939 49 77
940 33 11
941 57 88
942 14 48
943 22 55
944 50 62
945 52 5
946 58 11
947 30 1
948 14 73
949 31 85
950 31 58
951 94 78
952 86 82
953 71 58
954 60 21
955 34 97
956 95 3
957 82 61
958 41 76
959 73 9
960 96 42
961 93 71
962 4 28
963 29 74
964 71 0
965 51 75
966 46 92
967 97 16
968 35 47
969 0 58
970 11 6
971 51 30
972 18 26
973 90 11
974 97 30
975 81 83
976 58 64
977 42 2
978 0 89
979 93 46
980 60 81
981 65 85
982 46 88
983 87 19
984 57 48
985 6 10
986 33 40
987 71 70
988 6 47
989 78 56
990 57 89
991 73 97
992 29 61
993 44 97
994 44 63
995 91 12
996 9 95
997 1 7
998 74 2
