# N=999  D=45  Area=100
# id x y
0 50 50
1 74 84
2 13 7
3 10 93
4 85 55
5 88 2
6 35 59
7 70 67
8 44 2
9 94 19
10 86 34
11 51 84
12 96 52
13 36 56
14 64 92
15 62 75
16 93 80
17 48 18
18 94 77
19 88 69
20 2 47
21 56 61
22 98 58
23 86 100
24 1 38
25 86 61
26 16 74
27 98 28
28 94 82
29 98 34
30 1 19
31 43 38
32 56 52
33 28 7
34 14 13
35 12 87
36 32 100
37 97 8
38 47 92
39 59 59
40 54 82
41 85 24
42 28 29
43 25 19
44 56 30
45 66 30
46 56 67
47 23 9
48 44 67
49 36 47
50 95 31
51 8 35
52 7 67
53 66 43
54 67 15
55 6 41
56 42 28
57 4 63
58 26 60
59 87 70
60 36 4
61 58 34
62 10 81
63 58 30
64 95 23
65 95 9
66 52 31
67 56 69
68 24 21
69 85 77
70 15 17
71 23 88
72 54 81
73 41 15
74 10 36
75 64 81
76 28 58
77 40 0
78 55 84
79 78 99
80 46 85
81 71 46
82 88 41
83 42 76
84 64 50
85 82 14
86 89 80
87 48 19
88 14 91
89 86 77
90 65 31
91 87 20
92 44 94
93 83 74
94 79 90
95 82 24
96 44 9
97 21 74
98 76 97
99 39 75
100 13 94
101 36 65
102 62 42
103 75 92
104 50 15
105 78 9
106 55 57
107 100 23
108 53 26
109 70 39
110 21 32
111 48 92
112 21 8
113 84 12
114 45 81
115 17 25
116 11 28
117 89 27
118 60 89
119 43 36
120 98 100
121 88 60
122 49 91
123 67 43
124 46 16
125 12 54
126 86 35
127 39 47
128 81 46
129 99 13
130 64 38
131 84 32
132 82 62
133 26 40
134 59 16
135 42 14
136 29 29
137 44 98
138 97 4
139 0 52
140 74 90
141 73 48
142 63 55
143 32 28
144 61 90
145 46 28
146 8 89
147 23 85
148 28 21
149 37 90
150 60 73
151 66 17
152 86 90
153 1 7
154 43 32
155 12 38
156 95 99
157 46 11
158 40 66
159 63 88
160 13 92
161 96 19
162 64 43
163 93 19
164 99 39
165 77 73
166 15 38
167 79 87
168 51 70
169 81 38
170 24 17
171 78 27
172 99 7
173 49 36
174 6 72
